master_index,y_true,proba_risk,split
16874,1,0.1994888606971023,train
16875,1,0.3426001080276061,train
16876,0,0.3776803572974392,test
16877,1,0.1771456886221399,test
16878,0,0.6866495912609322,train
16879,1,0.0534486083662484,test
16880,1,0.1747501271568555,train
16881,1,0.2902753467656641,train
16883,1,0.0631924281415982,train
16885,0,0.4252267513882207,train
16886,1,0.2112925441030768,train
16888,1,0.2876402319859509,train
16889,1,0.1926154092670621,test
16890,1,0.0749494098035662,train
16892,0,0.2589385103747265,test
16893,1,0.0144751433440877,train
16894,0,0.2836214405383938,train
16896,1,0.7254254710685812,test
16897,1,0.5574342183815992,train
16899,1,0.2296125732200745,train
16900,1,0.6945225095671597,train
16901,1,0.1313335453236135,train
16902,0,0.577339348467849,train
16903,1,0.2176948266837706,train
16904,1,0.2369398859000144,train
16905,1,0.2892579550503759,train
16908,1,0.0949115111126034,train
16909,0,0.5765741180811235,train
16910,1,0.2345587040556198,train
16911,0,0.4742062362802955,train
16912,0,0.4897616429420016,train
16913,0,0.5575221664641784,train
16914,0,0.6483680094195798,train
16916,1,0.3811605118404165,train
16917,1,0.5436764826604701,train
16918,1,0.179759527502576,train
16919,0,0.3778039311166378,val
16920,1,0.1798058537493299,train
16922,1,0.6537673019427832,val
16923,0,0.3387165015961688,train
16924,1,0.4610438577890805,train
16926,1,0.2732543405284324,train
16927,1,0.2011598454431954,train
16928,1,0.1424253365513514,test
16929,1,0.2433696007923227,test
16930,0,0.5709513167779815,train
16931,1,0.1459687461696863,val
16933,0,0.2001899692511269,train
16934,1,0.6639431541480142,test
16935,0,0.785007979791817,val
16936,1,0.2434202069093948,test
16937,0,0.5537313348992889,train
16938,0,0.3559165109291512,test
16939,0,0.7297844592639475,train
16940,0,0.4688302486735296,train
16941,1,0.451491468651053,train
16942,0,0.6083829706998118,train
16943,1,0.3015652534869069,train
16944,1,0.353633144990761,train
16947,0,0.9376611413628902,test
16948,1,0.1540407160981693,val
16949,1,0.3537818741644483,train
16950,1,0.1479735009755903,train
16953,1,0.1023869276167046,train
16954,1,0.1377245697711839,train
16956,1,0.5213209734816706,train
16958,0,0.8575767075573251,train
16959,1,0.1446505717313069,train
16960,0,0.6417305077897246,train
16962,0,0.6095822710980483,train
16964,1,0.5258082031226262,train
16966,1,0.4541931298519032,train
16967,1,0.2798691383188924,train
16971,1,0.3169884026949991,val
16972,0,0.6618149448369239,train
16973,1,0.1158994489082138,train
16974,0,0.212962016497791,val
16975,1,0.2291670921925775,train
16976,0,0.4216996450781508,val
16979,0,0.0552306904193402,train
16980,0,0.5434553941756795,val
16983,1,0.7793599602911973,train
16984,0,0.5587242432773499,train
16986,1,0.2395446262230804,train
16987,0,0.6085073153292779,train
16988,0,0.5207963352813825,train
16989,1,0.0502968974646425,train
16990,1,0.0999812864435487,train
16992,0,0.6392815701910923,train
16994,0,0.4808785918625043,train
16997,0,0.4094615419068105,train
16999,1,0.4917251091366067,test
17000,1,0.1181231937212621,train
17001,0,0.3096186723805283,train
17002,0,0.2994698116191959,train
17003,1,0.019811943618993,test
17004,1,0.2030106785009412,train
17007,0,0.7042411437622657,test
17011,1,0.1805711161710367,val
17012,0,0.7074242074009837,train
17015,1,0.4763020502729099,val
17017,0,0.3115574896660165,test
17018,1,0.3681730187352785,train
17019,1,0.3401406128712074,train
17023,0,0.8532429994883108,train
17024,1,0.6349635810604529,train
17025,1,0.1685028690318243,val
17026,1,0.3318972904699294,train
17027,0,0.5414183568382185,train
17028,1,0.6073249991876339,train
17029,1,0.1184074700867295,val
17030,0,0.605016578591422,train
17031,1,0.4055337747494999,train
17032,1,0.0532992743892921,val
17033,1,0.3251685547489233,test
17036,0,0.5156318474941839,train
17037,0,0.4196408341499569,train
17038,1,0.7308634858246386,train
17039,0,0.4209349447875516,train
17040,1,0.0349066658275051,val
17041,0,0.5819066521067686,test
17042,1,0.4999045856206999,train
17043,1,0.1295657326289272,train
17045,0,0.6134873769386111,train
17048,0,0.8524529765580238,train
17051,0,0.3247434055996799,val
17053,1,0.1167342785942153,val
17054,1,0.2058957455923834,train
17055,0,0.4155049084797161,test
17057,0,0.7936849959903922,val
17058,0,0.1446410925612593,train
17059,1,0.0727556829265808,train
17060,1,0.545035622069147,val
17061,1,0.3915972908742104,train
17062,1,0.076854623119477,train
17063,1,0.7261183737249877,train
17065,1,0.0653603242278908,train
17067,1,0.4541759421337259,train
17068,0,0.5071252240086298,train
17069,0,0.3358122649762736,test
17070,1,0.2009178926046976,train
17071,0,0.7035361187587943,train
17073,1,0.3989568421064653,train
17074,1,0.0946420124732615,train
17075,1,0.223615203767081,train
17076,1,0.1700153736146907,train
17079,0,0.1020175993288744,val
17080,0,0.859408404086057,train
17081,0,0.3007543407056635,train
17083,0,0.7366243401484627,train
17085,1,0.2409777750682323,test
17086,1,0.0464702043313711,test
17087,1,0.2660558913293006,train
17089,0,0.6205427870441564,train
17092,0,0.5312929869456534,train
17093,0,0.696327842997013,train
17096,1,0.4824367512691456,train
17097,1,0.3139480866347822,test
17098,1,0.0322871425257648,train
17136,0,0.688433759075247,train
17137,1,0.232148293228978,train
17138,0,0.4038020664282601,train
17139,1,0.0767565200351869,test
17142,1,0.1347207365425862,val
17144,1,0.2673383728040776,train
17145,1,0.2351503200272878,train
17146,1,0.15725208518916,train
17149,1,0.3986312033416109,train
17151,0,0.6070749618999074,train
17152,0,0.3232688336404996,train
17154,1,0.666891419188978,val
17155,1,0.4656335815638585,train
17156,0,0.6876243501180346,train
17157,0,0.4708790236351133,train
17159,0,0.216669747428316,val
17161,1,0.4303126404793376,train
17162,1,0.543812589157759,val
17163,0,0.7793008527759073,train
17164,1,0.4305188471570126,train
17165,1,0.1825262611610881,train
17166,0,0.3646096079038455,train
17167,1,0.3545814573969376,train
17168,0,0.6225057481323053,train
17169,1,0.4038928568630979,train
17170,0,0.4940352872933484,train
17171,0,0.4257003675782184,train
17172,1,0.3294906017166317,train
17174,0,0.4418384617733114,train
17175,1,0.7655166423862652,train
17176,0,0.5617737474219615,train
17177,0,0.4965489725745707,train
17178,0,0.5729242249779317,test
17179,0,0.2135750824261967,val
17180,0,0.8454635526073132,train
17182,0,0.5303345659363425,train
17183,1,0.3524271130057941,train
17184,0,0.6796293186489297,train
17185,0,0.5274310059758709,train
17186,0,0.7137945947816469,train
17190,0,0.4131618485999324,val
17192,1,0.3874788168830676,val
17193,0,0.6796502884298925,train
17195,1,0.2676398733896372,test
17196,0,0.4736529069152131,train
17197,0,0.2673633429466493,test
17198,0,0.3387258324142521,val
17199,1,0.4160950398718506,test
17200,0,0.3692887782184724,train
17202,0,0.2843617823860226,val
17203,1,0.100077873143578,val
17207,0,0.4293563893672133,train
17208,0,0.5634465625645964,train
17209,0,0.4031671060101713,train
17212,1,0.6716083435938256,test
17214,0,0.2450355281155287,test
17215,0,0.7598115414013225,train
17216,0,0.6153399140979781,train
17217,0,0.6713562141054398,test
17218,0,0.509093441825598,train
17219,0,0.6732173033176174,test
17220,0,0.5841283506844461,train
17221,0,0.6164995383367442,train
17223,1,0.4749321274725961,train
17224,0,0.5503257191830085,train
17225,0,0.5565631695349693,train
17226,0,0.4169004908620453,train
17229,0,0.5605120631673155,train
17230,1,0.3442067590127823,train
17231,0,0.9195522784174754,val
17232,0,0.2980561924083162,train
17233,0,0.6429141967983654,val
17235,0,0.7376154986473795,train
17236,0,0.4838109304154323,train
17237,0,0.5572458799758722,train
17238,0,0.7996547723187012,val
17240,0,0.6661047039984609,train
17243,0,0.5134681127946968,train
17244,1,0.5757019555296046,train
17245,0,0.7477084986595699,test
17246,1,0.105905680741915,train
17248,0,0.3682487297817338,test
17249,0,0.6718621150486075,train
17250,0,0.4056023959071032,test
17251,0,0.6350291054652233,train
17252,0,0.595129016062652,train
17253,0,0.4066123540306415,train
17254,0,0.6117711989588679,train
17255,1,0.3294955118271088,train
17256,0,0.2834646892800589,test
17257,0,0.4279946924859376,val
17258,0,0.8430766978567096,test
17259,1,0.3781023236382665,train
17262,0,0.4779265234681679,train
17264,0,0.5566495591873197,train
17265,0,0.699193266576345,train
17266,0,0.6921888370352702,train
17267,1,0.493017474077298,train
17268,0,0.5062744595350743,val
17269,1,0.2558998016182601,val
17272,0,0.1605196177343496,train
17273,0,0.4510980233313226,test
17274,0,0.272645830235242,train
17275,0,0.6084577756039575,val
17276,1,0.2130114609218629,val
17277,0,0.5581016681839965,train
17278,1,0.7524938178252653,val
17281,1,0.3335710638990444,train
17282,1,0.5916967435598086,train
17283,1,0.2381863562108492,val
17285,1,0.5087655490698345,train
17287,1,0.6089056357727882,test
17289,0,0.5642959154093896,train
17291,1,0.3666312008009632,train
17295,0,0.2442835346541805,train
17297,0,0.5620288085623006,train
17299,0,0.4946174762846043,val
17301,1,0.3377550657580787,test
17303,0,0.5136209726213032,train
17304,1,0.6187836838340555,test
17305,0,0.5609243003295976,train
17307,1,0.2592054636877754,train
17310,0,0.4147091917567723,train
17311,0,0.2853811176553158,val
17315,0,0.3708726699275156,train
17316,0,0.3105332910934091,train
17318,0,0.4746046171894014,val
17319,0,0.5633262500727738,train
17320,0,0.2229392379412899,test
17322,1,0.5108891290987535,train
17323,1,0.4809329562305779,train
17324,0,0.347162993206806,train
17325,0,0.4931010703490398,train
17326,0,0.2901465520996306,test
17327,0,0.6967350813179629,test
17328,1,0.6398364004813557,train
17330,0,0.5167818827848651,train
17331,0,0.5615005593968608,test
17332,1,0.4187214175730247,train
17333,0,0.3168068572443467,train
17336,0,0.2879386371228914,train
17337,1,0.0329107199296041,train
17339,0,0.5747085169987508,train
17341,0,0.1621799086956832,test
17342,0,0.6811016224714505,train
17343,0,0.9083042799544092,train
17344,1,0.3858562059584434,val
17345,0,0.0948778088899325,val
17347,0,0.7191100922529179,train
17348,1,0.2685805691613163,test
17349,0,0.435310197434235,train
17355,1,0.273370525964547,train
17356,1,0.4828920622165056,train
17358,0,0.7922562692321706,train
17359,1,0.3220419275553794,test
17360,0,0.8065365535694996,train
17362,1,0.1859688806443352,train
17364,0,0.4372336045532971,train
17365,0,0.4639617360447571,test
17366,1,0.1859738237741783,train
17367,1,0.4910651995450231,val
17368,1,0.0980020343808854,train
17369,1,0.4067577270709714,val
17370,0,0.7328142271449837,train
17372,0,0.730745333259063,test
17374,0,0.4139191202616125,val
17376,1,0.297613281428922,train
17377,1,0.39889826927112,train
17380,0,0.3358795328645003,train
17381,1,0.3945272289347522,train
17382,0,0.2964093048595293,train
17384,0,0.6947996164932088,train
17385,0,0.3585665452868442,train
17388,1,0.2946875369174248,test
17389,0,0.3611511623255273,train
17390,0,0.5734189564439485,train
17391,0,0.3637259261335492,test
17392,0,0.4663291434412712,train
17394,1,0.218999031445399,train
17396,1,0.2983759621510147,train
17399,0,0.5263892907365959,train
17400,0,0.6145956165025306,train
17402,1,0.7388729463858497,val
17403,0,0.5039167933195736,train
17405,0,0.4448125202420478,val
17408,1,0.4074853864485942,train
17409,0,0.2833233928175073,train
17411,1,0.0425902345926331,train
17413,0,0.3526192646524242,train
17414,0,0.6525660724466225,train
17415,1,0.215635853735409,train
17417,0,0.5901145739772216,val
17418,1,0.1479877065157661,train
17419,0,0.6511462904993326,test
17420,1,0.3410898540328876,val
17421,0,0.419124520209733,train
17424,1,0.6506282881319634,train
17425,0,0.0212891122604983,test
17428,0,0.8922758590645405,test
17429,0,0.7544685675134176,train
17432,0,0.1962033958100798,val
17433,1,0.4703180375732559,val
17434,0,0.1193749574340353,test
17436,1,0.6915622576899672,train
17437,0,0.5209221034783673,val
17439,0,0.6431327904893037,val
17440,0,0.1733402176560221,train
17443,1,0.5540361031573499,val
17444,0,0.3542115112368176,train
17445,1,0.455401690416976,val
17446,1,0.2356604140383318,train
17447,1,0.2621048024956898,train
17449,0,0.5924835587541378,train
17451,0,0.3846785998060037,train
17452,0,0.3656858089471417,train
17453,1,0.1549224200649205,train
17454,0,0.8068963214683725,train
17455,1,0.3885981787121922,val
17456,1,0.0607778914851404,train
17457,0,0.5671808003406555,train
17458,0,0.7783367569389016,train
17459,1,0.3333969575183962,test
17460,1,0.0723331881906385,val
17462,0,0.7013975266970256,val
17463,0,0.5699298508267787,train
17465,1,0.1328172067497021,train
17466,1,0.5936982935789508,train
17470,1,0.4318203114878119,train
17472,0,0.1691248301835148,train
17473,1,0.1557332516634263,train
17474,1,0.0549862945202028,train
17475,0,0.7020997199042247,train
17477,0,0.3259472138609389,train
17478,1,0.3440054640677094,train
17479,0,0.4137953300724465,train
17480,1,0.3254060484387098,train
17481,1,0.4029205606288497,test
17482,0,0.4390499608981683,train
17483,0,0.3909831145831245,train
17484,0,0.5257202712993474,train
17485,0,0.4736760420610034,train
17486,1,0.4140929520640175,val
17488,0,0.5361484021802457,train
17489,0,0.4599366805928515,test
17490,0,0.486927090626877,train
17491,0,0.5470995010006665,train
17493,1,0.5645812770349259,train
17496,0,0.2685417869950381,train
17497,0,0.5592513920806641,train
17498,0,0.8007696382129206,train
17499,1,0.3163659762680676,val
17500,0,0.5515693864666419,train
17501,0,0.4999937656278428,test
17502,0,0.5086035139895635,train
17503,0,0.6072622195241452,train
17504,1,0.6539479602756397,train
17505,0,0.4571350969159191,train
17506,1,0.4668361586818991,test
17507,1,0.1790706285970158,train
17508,1,0.4377598345967919,val
17510,0,0.5787139778984782,train
17511,1,0.3094365928068481,test
17512,0,0.2409594037721386,train
17514,0,0.5581725535646977,train
17515,0,0.9471487433457324,train
17516,0,0.4267924286211274,train
17517,0,0.2519961363549314,val
17519,0,0.5177482567797954,test
17521,0,0.5229868581070309,train
17523,0,0.1819328047887936,val
17524,1,0.4419563255275391,test
17526,0,0.4623393274556704,train
17528,0,0.4085866660937437,test
17530,0,0.5184118965804678,train
17532,0,0.2556247661705118,train
17534,0,0.3145560525959412,train
17535,0,0.4070771287296919,test
17536,1,0.6825922914749871,val
17538,0,0.6509152325162981,val
17539,0,0.2266247919743674,test
17541,0,0.3711287688595561,train
17543,0,0.6069985562520612,train
17544,0,0.5885903962318694,test
17547,1,0.8137066536711999,train
17549,0,0.3544607572695862,train
17550,1,0.0999104050807535,val
17551,0,0.8687491460747673,train
17552,0,0.7778708323876679,test
17557,0,0.3443600743920172,test
17558,1,0.6807365555599381,val
17559,0,0.5047397943040342,train
17560,1,0.2387004781787219,train
17561,0,0.7497157968194441,train
17562,1,0.6163557426110977,train
17565,0,0.3722902716627297,train
17566,1,0.4169267259695139,test
17567,0,0.8130846848560817,train
17569,1,0.194996573933092,train
17571,1,0.3863905059480123,train
17572,0,0.6684685260957977,train
17573,1,0.2685728348577035,test
17574,1,0.3476822518985273,train
17575,1,0.198116067972392,train
17577,0,0.0700009065822527,test
17578,1,0.5575564897158133,train
17579,0,0.2235273687350667,test
17580,0,0.3658091497340171,val
17582,0,0.3765875227392199,test
17583,0,0.4756120447378177,test
17584,1,0.2460900398695756,val
17586,1,0.2072731492613225,train
17587,0,0.6301303421739604,val
17589,1,0.4172905089240426,train
17590,1,0.2943244966919679,train
17591,0,0.4219858140191421,test
17593,1,0.5933639198815479,train
17594,0,0.4402838446890984,train
17595,0,0.204555349385634,val
17599,1,0.0660137520971342,train
17601,1,0.8467375845403355,val
17602,1,0.2189418447822884,train
17603,0,0.6083161595016455,train
17604,1,0.2080525577018207,train
17607,1,0.2339475054553776,train
17608,0,0.4588552698975152,train
17609,0,0.5395726188415111,train
17611,0,0.2973328257596056,test
17612,0,0.327333170314501,test
17613,1,0.6845584955246693,val
17614,1,0.2508251559502465,train
17616,0,0.9543440572470646,train
17617,0,0.5935227049937278,train
17618,1,0.2058880826667402,train
17619,1,0.1674586953856354,train
17620,1,0.5123457150826534,train
17622,0,0.3151775727367287,val
17623,1,0.418530895326123,train
17624,0,0.6346977350365015,train
17625,0,0.457690520424225,train
17626,0,0.3688853034380935,train
17627,1,0.1995811364902223,train
17628,0,0.4948727478979297,val
17631,1,0.3898635308869466,test
17632,0,0.6502573395299791,train
17633,0,0.2891793561354031,train
17634,0,0.87581786243858,train
17635,0,0.6865583220964366,train
17636,0,0.3859222989831339,train
17638,0,0.647474949542852,test
17639,0,0.5125400482739293,train
17640,1,0.3839378853265839,train
17643,0,0.6245519300555846,test
17644,1,0.2220930841819205,train
17645,0,0.7155208216772672,train
17648,1,0.1322311020836107,train
17649,0,0.4778630384927012,train
17650,0,0.5051122155509806,train
17651,0,0.6292298963328244,train
17652,0,0.5780130580587917,train
17653,1,0.267210761743781,train
17654,1,0.36499643591619,train
17655,1,0.0697799225178241,test
17656,0,0.31520193904499,test
17657,1,0.2012393431541541,train
17658,0,0.8262307188718607,train
17659,0,0.2662358901251456,train
17660,1,0.1965014207129903,test
17661,0,0.8601607817494146,test
17663,1,0.3364387407473009,train
17665,0,0.2023123118404616,train
17666,0,0.856421981342776,train
17668,0,0.6979412855437377,test
17670,0,0.3772289550090134,test
17671,0,0.4468625879123551,train
17673,1,0.1285741528044457,train
17675,0,0.6616673550907568,train
17676,0,0.2767773299729331,train
17677,1,0.1926599395454363,train
17679,1,0.2384701641422333,train
17680,1,0.249647194565815,test
17681,1,0.2496249999213765,train
17682,1,0.3208663479476384,train
17683,1,0.0680493888210147,val
17685,1,0.249493468044075,train
17686,1,0.3773554945681456,val
17687,1,0.2960831256167454,train
17695,0,0.4754000280166544,val
17696,1,0.3303823003587058,val
17697,0,0.3277277813544931,train
17698,0,0.1989814295587461,val
17699,0,0.4246203613537288,test
17705,1,0.3639852992103469,train
17706,0,0.0345731929447621,test
17707,0,0.3115098937504896,train
17712,0,0.1776377376937524,val
17713,1,0.2221318853929258,train
17714,1,0.1783970492989773,train
17715,0,0.8299930114245009,train
17716,1,0.5057442338383573,train
17718,1,0.1248531209050791,train
17719,0,0.5331244473875743,train
17723,1,0.09624898191744,train
17724,0,0.7025917688775416,train
17725,0,0.5284479007261909,test
17728,0,0.1843248465914109,val
17729,0,0.450968811020553,train
17730,1,0.7383255851735996,test
17731,0,0.631499766419277,test
17733,0,0.4193965777282348,train
17737,0,0.4015866119816643,train
17740,0,0.3117757668289732,val
17741,1,0.8144841920983659,test
17747,0,0.785750358338543,train
17749,0,0.9381177530879218,test
17750,0,0.6588129534729198,train
17751,1,0.2118923373948027,train
17752,0,0.3495688329782928,train
17753,0,0.1296632794466334,train
17755,1,0.1297162515096735,train
17756,1,0.3668029192254683,train
17758,1,0.2138515181040228,train
17761,1,0.484001351410853,train
17766,0,0.4039903765592906,val
17767,1,0.3984327299798982,train
17768,1,0.050573307305494,train
17771,0,0.4413217124670862,train
17776,1,0.7508543265481105,train
17777,1,0.3094259024975497,train
17778,1,0.13329479797008,train
17782,1,0.4281650199459893,train
17783,1,0.2658594101377499,train
17785,1,0.1989844853215238,train
17786,0,0.1872743583165214,test
17787,1,0.6850455041585475,test
17788,1,0.785968445674315,train
17789,1,0.5934444551433051,train
17790,0,0.7500393762134346,train
17791,1,0.1756222476712496,train
17793,1,0.5959225346123064,val
17794,0,0.8252759565783194,train
17795,1,0.2041542988473392,test
17796,1,0.0965841095037217,train
17797,1,0.4490686065004848,train
17799,1,0.2675479903418513,train
17800,1,0.2442291922891576,train
17802,1,0.5216112373700672,train
17803,0,0.1858597660162422,val
17804,1,0.3756402006521013,train
17805,1,0.5804879079128279,train
17806,1,0.1235173044597605,train
17816,1,0.2008742038719078,val
17817,1,0.3306822617580838,train
17818,1,0.2389466530557606,val
17819,1,0.234929718604096,train
17821,1,0.4951271289226847,train
17822,0,0.2649885944123828,test
17827,1,0.2917354217739121,train
17831,1,0.3558427857468592,test
17832,1,0.2606282012564601,train
17835,1,0.1961073492884435,test
17836,1,0.3793533839838292,train
17839,1,0.5077983719841138,test
17840,0,0.8092668744641232,train
17843,1,0.123557548166824,train
17844,1,0.2679966797695539,train
17845,1,0.2033823584050516,train
17846,1,0.1105294777812628,train
17850,1,0.2716733119926381,train
17851,1,0.3189024967259996,train
17852,1,0.8167714726380526,train
17854,1,0.6966452694166629,train
17857,1,0.3810907734737754,train
17858,1,0.1292324794162692,train
17860,0,0.5436264857465114,train
17861,0,0.3813837785531089,val
17862,1,0.4546257483263354,val
17869,1,0.3571583233491765,train
17870,1,0.4054246703490798,val
17871,1,0.6730452586222859,train
17872,0,0.6212327929658836,train
17874,1,0.3883782616356229,train
17875,0,0.770009215923841,val
17876,0,0.6122332142777448,train
17878,1,0.9217563840545584,train
17880,0,0.5533172915149548,train
17881,0,0.7650390651548902,train
17882,0,0.096393021250283,val
17883,1,0.7122200584340794,train
17884,1,0.5105886995101302,train
17889,0,0.1822081640627524,train
17893,1,0.5041504623818208,train
17895,1,0.648102280978069,train
17896,1,0.7002348847119879,test
17898,1,0.4526546971094084,train
17899,1,0.1932937323805109,test
17901,1,0.5015086308201163,train
17902,1,0.602117352626113,train
17903,1,0.3755249274640257,train
17904,1,0.4502744090965869,train
17905,1,0.8877993820902012,val
17907,1,0.4115664118315416,train
17909,0,0.4802625955647941,train
17912,0,0.4397866457178052,train
17913,0,0.4854660051910066,train
17914,1,0.2899028666885686,train
17915,1,0.4911875734326847,train
17916,0,0.5272567234200343,train
17919,0,0.5657883466597723,val
17921,1,0.3277549285138137,val
17925,1,0.0549465979421628,train
17926,1,0.4169451538013345,train
17928,1,0.3936496930160746,test
17929,1,0.6852478980273814,val
17930,1,0.3045053759480881,train
17934,1,0.4695168933692952,test
17935,1,0.8134135365484059,test
17936,0,0.8591363036570131,train
17938,0,0.5137374203782508,train
17939,1,0.7195645990062347,train
17940,0,0.4622371805051023,train
17942,1,0.3460034600368875,test
17943,0,0.0796956153225175,train
17945,1,0.2726077538846506,train
17948,0,0.0678515589135113,val
17950,1,0.3858735533056499,train
17951,0,0.7377801518101978,train
17952,1,0.3624230747928104,train
17953,0,0.8022643583563517,val
17955,1,0.2570585101668395,test
17956,1,0.0923439604279776,train
17957,1,0.4091462368734558,train
17959,0,0.7872162361358666,val
17963,1,0.3427568160642835,train
17965,1,0.9241026541431178,train
17966,0,0.4296590594510161,test
17967,1,0.4589438367185937,train
17969,1,0.499199165879872,test
17970,0,0.3563281019939349,train
17971,1,0.2611941906715912,train
17973,1,0.3545743481433894,test
17975,1,0.3784890604461707,test
17976,0,0.8133981313226017,train
17977,1,0.2914376715448999,train
17979,1,0.4105659012035093,train
17981,1,0.182264909981728,train
17982,1,0.0558117727476645,train
17984,1,0.4794684565435524,train
17986,0,0.2772334078873784,train
17992,1,0.1530425517440152,train
17993,0,0.5708140349717981,train
17994,1,0.7994525392215315,test
17997,1,0.5765141516689858,train
17998,1,0.6533340453310319,train
17999,0,0.6096918347715063,test
18000,1,0.1502052336415704,train
18002,1,0.1845251268331401,test
18005,0,0.4453739163332483,train
18006,1,0.2431716612639545,train
18007,1,0.2549264033075226,train
18009,1,0.2172277840452767,test
18012,0,0.4475619091062331,test
18013,1,0.6824300865368429,val
18015,1,0.2239999447578338,train
18016,0,0.460258668901945,train
18019,1,0.1878514788336346,train
18020,0,0.8031875827869793,train
18021,1,0.6004885735218668,test
18022,1,0.9067833696912628,test
18024,1,0.5718797165329634,train
18025,1,0.5940102165322472,train
18026,0,0.8383760433632736,train
18027,0,0.9480201138231172,val
18028,0,0.6504063751463869,train
18029,0,0.6884222105700156,train
18031,1,0.1289167313125488,val
18033,0,0.4227309802856682,train
18036,0,0.4307571571426717,val
18037,1,0.2596679622347608,train
18041,1,0.5171718214451909,train
18042,0,0.4650378103739323,test
18043,1,0.4078525952369639,train
18046,1,0.0418428600547448,train
18047,0,0.2017095446311244,train
18050,0,0.2839579518221377,train
18051,1,0.8338332223424489,test
18053,1,0.2604121562734168,val
18054,1,0.4836215976956177,val
18055,1,0.1485568042979834,train
18056,0,0.5118915698567328,train
18057,1,0.8587175101259708,train
18058,0,0.6100820470594291,train
18059,1,0.0933000692185826,val
18060,1,0.2817831512573571,train
18061,1,0.1625389809284051,train
18062,0,0.297316977562133,train
18063,1,0.3176125409591983,train
18065,1,0.1180302093867216,train
18066,0,0.3103786496471278,val
18067,0,0.5651520010007489,train
18068,1,0.2497003898554127,test
18069,0,0.4798375130251996,train
18070,1,0.3027603299363329,train
18072,1,0.078606972461541,train
18073,0,0.9086839240484936,train
18074,0,0.8331737519800544,train
18075,1,0.4656583070026742,train
18076,1,0.0802002410302263,train
18077,1,0.111100276251326,test
18078,0,0.9878820197712812,train
18079,1,0.1158887509529147,train
18080,0,0.8447654371647629,val
18081,1,0.1432576441632739,test
18082,1,0.0607849448628616,train
18083,0,0.5266754724233933,train
18087,1,0.366136094194758,train
18088,1,0.6068341309937693,train
18090,1,0.0634842399834824,train
18091,1,0.1297630037027431,train
18092,1,0.0800003077960648,train
18093,1,0.3282765954749042,val
18094,1,0.1427955895444645,train
18098,1,0.6863819387893162,train
18100,1,0.5782290820197764,train
18101,0,0.4715971509546289,train
18102,0,0.7127293358307122,train
18106,0,0.6211376477069431,train
18107,0,0.4766719276485697,train
18108,1,0.3764198454986627,test
18109,1,0.0942810771800759,train
18110,1,0.2846255793586425,train
18111,1,0.3216707598451959,train
18113,0,0.8803102749537647,val
18116,1,0.2506232318861403,train
18118,1,0.484327767729594,train
18119,0,0.6560793806716131,train
18121,0,0.2544541667282435,val
18122,1,0.654450938389726,train
18123,0,0.676891117097705,train
18124,1,0.0507706748692743,train
18125,1,0.6493326044706429,train
18126,1,0.2384798627062709,val
18129,0,0.5541925722789462,test
18130,0,0.3358261840895921,train
18131,1,0.3236951449865559,test
18132,1,0.2259255160331149,train
18133,1,0.1942440096290982,train
18134,0,0.9100323265902488,train
18135,1,0.1979031660624138,train
18136,0,0.5297588186026645,val
18137,1,0.055137017177828,train
18138,0,0.3232363395962722,train
18139,1,0.0641318418476593,val
18140,1,0.6414468700348367,val
18142,1,0.1568006152755224,train
18143,0,0.2611025956953055,train
18146,0,0.5502226455889951,train
18147,1,0.2819634529796098,train
18151,1,0.0353016156337645,train
18152,0,0.572523691764641,train
18153,0,0.6707781223741542,train
18154,0,0.5534938919380299,train
18155,1,0.1339129191272293,train
18157,1,0.1136876044425279,val
18159,0,0.7593029565522379,train
18162,0,0.535917421738423,test
18163,1,0.3514415057453747,train
18164,0,0.4749535742208227,test
18167,1,0.0593963024305266,train
18169,0,0.127485922530527,val
18170,0,0.9298030979050252,train
18171,1,0.279060646437094,val
18172,0,0.6613767856037152,train
18173,1,0.3345205175723639,val
18175,0,0.5952612875807106,val
18177,0,0.3414263396331036,val
18178,1,0.0273300818978301,train
18179,1,0.0910351413267243,train
18180,0,0.512885372423749,train
18181,1,0.1263690406960586,train
18182,0,0.4282984536415204,train
18188,1,0.3768453901646363,val
18190,1,0.3020812000987637,train
18191,1,0.5621234605020126,train
18192,0,0.767769116840384,test
18194,0,0.6607830864822847,val
18195,1,0.5079030507566966,train
18198,1,0.3334554829958092,test
18200,1,0.0853168538012435,train
18202,1,0.2975433295563587,train
18203,0,0.6008872375855021,train
18204,1,0.349592652143382,train
18206,1,0.4076297297257215,test
18207,0,0.652805880591657,train
18208,1,0.1083833481585344,train
18209,0,0.2248278707804876,test
18210,1,0.2969681382058156,train
18211,1,0.2450167398075408,train
18212,0,0.7972901002476402,train
18213,0,0.6203292810419205,train
18214,1,0.1518571942212978,train
18215,1,0.3092508226649478,val
18217,1,0.145904842865079,test
18220,1,0.3066511589247186,test
18221,1,0.4695763915245567,train
18222,1,0.1498427220733292,train
18223,0,0.4508514116257333,train
18225,0,0.742034053852394,val
18226,0,0.460412012487613,train
18227,1,0.5008496239320279,val
18229,1,0.3767519994381049,train
18231,1,0.7059407548152101,train
18233,1,0.2056347875506073,train
18234,1,0.4211239047663363,train
18235,1,0.730385643804166,train
18236,0,0.182077837744316,train
18238,0,0.7151575105873149,train
18240,0,0.1165916499378194,val
18241,1,0.5477344323938866,train
18244,1,0.2233281149478199,train
18245,1,0.3664842025066471,train
