Master Index,split,y_true,XGBoost,InceptionTime,MiniRocket,Transformer,SoftVote,WeightedVote,Stacking,recommended_proba,recommended_flag
12131,train,1,0.09085410000000005,0.23557234,0.1119798507993422,0.0061951876,0.11115036959983556,0.16894856179175002,0.10664597154871547,0.10664597154871547,0
12132,val,1,0.08778023999999995,0.18628106,0.1926222261773316,0.0031410456,0.11745614294433289,0.178533337275386,0.10090711213648172,0.10090711213648172,0
12135,test,1,0.24130136000000002,0.24279694,0.1177176646523218,0.0056937337,0.15187742458808046,0.2308536853738823,0.13565178400972186,0.13565178400972186,0
12137,train,1,0.11857456,0.2279196,0.4077214126483047,0.0077610016,0.19049414356207617,0.28955109821435576,0.15220502903982905,0.15220502903982905,0
12138,val,0,0.2536722,0.65660393,0.2434725437956265,0.95415115,0.5269749559489065,0.801001933042338,0.49521714435183284,0.49521714435183284,1
12139,train,1,0.13799167,0.4438851,0.2515895198913715,0.011574149,0.2112601097228429,0.3211153667787212,0.2347568386898439,0.2347568386898439,0
12142,train,1,0.2921313,0.5274672,0.3749899321696237,0.09326935,0.3219644455424059,0.48938595722445694,0.3841055397847803,0.3841055397847803,0
12143,val,1,0.6182354,0.5476976,0.6964837244149421,0.96697617,0.7073482236037355,1.075169299877678,0.6920446405693805,0.6920446405693805,1
12144,train,1,0.15108895,0.2706221,0.3741549954040845,0.0063901544,0.20056404995102112,0.3048573559255521,0.17229668757145533,0.17229668757145533,0
12145,test,0,0.46242780000000006,0.5117638,0.6173470612681025,0.96874094,0.6400699003170256,0.9729062484818789,0.5835666197954887,0.5835666197954887,1
12146,train,1,0.28363293,0.41707888,0.4738769325869357,0.038872123,0.3033652163967339,0.4611151289230355,0.3241491932541871,0.3241491932541871,0
12147,val,1,0.1786493,0.34096316,0.0337250141744086,0.004215777,0.13938831279360217,0.21187023544627526,0.14910377751138465,0.14910377751138465,0
12148,train,1,0.19661735999999996,0.4355093,0.3927158743529455,0.010867298,0.25892745808823636,0.3935697362941193,0.2829907471987616,0.2829907471987616,0
12149,train,0,0.65620738,0.47722617,0.4972919939139161,0.02634132,0.414266715978479,0.6296854082872881,0.5224630269035455,0.5224630269035455,1
12150,train,1,0.18545880000000003,0.4604185,0.1009018367182227,0.013091147,0.18996757092955568,0.28875070781292467,0.22302273512233112,0.22302273512233112,0
12151,train,1,0.49148554,0.5937843,0.4477477448564708,0.9602642,0.6233204462141178,0.9474470782454589,0.6054223718650257,0.6054223718650257,1
12153,train,1,0.35212770000000004,0.5445898,0.7037278005304133,0.783263,0.5959270751326033,0.9058091542015572,0.5802197668176712,0.5802197668176712,1
12154,train,1,0.26968926000000004,0.28992847,0.3605270510994547,0.010203302,0.23258702077486368,0.3535322715777928,0.20888525576534392,0.20888525576534392,0
12155,val,1,0.23454739999999996,0.47470492,0.2495980783162079,0.010042369,0.24222319182905194,0.368179251580159,0.2833259647661099,0.2833259647661099,0
12158,val,1,0.29141930000000005,0.50888294,0.4012456319039059,0.046469748,0.3120044049759765,0.47424669556348426,0.37421981373804447,0.37421981373804447,0
12159,train,0,0.6309393,0.6978554,0.6309349929270556,0.98577553,0.7363763057317638,1.119291984712281,0.77596398431804,0.77596398431804,1
12160,test,0,0.53199288,0.81042814,0.6338794765258329,0.9622278,0.7346320741314583,1.1166407526798166,0.8097749671605617,0.8097749671605617,1
12162,train,1,0.25210520000000003,0.22950017,0.3819658683423597,0.005557239,0.21728211933558994,0.33026882139009667,0.17778295730704188,0.17778295730704188,0
12163,train,1,0.36124307,0.5672836,0.449856273052082,0.95122176,0.5824011757630205,0.8852497871597911,0.5327674967455841,0.5327674967455841,1
12165,train,0,0.7388342999999999,0.56341535,0.8207131797427858,0.9735627,0.7741313824356965,1.1766797013022585,0.7721754879307725,0.7721754879307725,1
12166,test,1,0.35158426,0.30638093,0.2945310060978344,0.008964419,0.2403651537744586,0.3653550337371771,0.22571659924639287,0.22571659924639287,0
12168,train,1,0.20984420000000004,0.540806,0.3404567625085026,0.010592401,0.27542484087712565,0.418645758133231,0.3471160870292985,0.3471160870292985,0
12170,test,1,0.12446449999999998,0.32250533,0.4232368895900278,0.008800566,0.21975182139750696,0.3340227685242106,0.20147419287672508,0.20147419287672508,0
12171,val,0,0.58442786,0.7573155,0.6495793967476924,0.9740177,0.7413351141869231,1.1268293735641233,0.7994944709104738,0.7994944709104738,1
12172,train,1,0.19544094999999995,0.38140535,0.6544057304167903,0.004253447,0.30887636935419754,0.4694920814183803,0.3169792329511962,0.3169792329511962,0
12175,train,1,0.24995199999999995,0.6064471,0.3362517434577353,0.010612845,0.3008159221144338,0.4572402016139394,0.4115971674282361,0.4115971674282361,1
12178,train,1,0.29002570000000005,0.43344682,0.2181765218759517,0.005211234,0.23671506896898795,0.3598069048328617,0.2656947201528246,0.2656947201528246,0
12180,val,1,0.5212314,0.49595404,0.446085334402464,0.0135012865,0.369193015225616,0.5611733831429363,0.4657088335377325,0.4657088335377325,1
12181,train,0,0.946584,0.97874707,0.8031280576164114,0.9911278,0.9298967319041028,1.4134430324942364,0.9478303570841912,0.9478303570841912,1
12183,train,1,0.09779406000000002,0.15715137,0.173395755131513,0.013406694,0.11043696978287826,0.16786419406997496,0.0920689921409758,0.0920689921409758,0
12185,train,1,0.20030769999999998,0.72719973,0.4374304996783306,0.97312975,0.5845169199195827,0.8884657182777655,0.595463263548351,0.595463263548351,1
12188,train,1,0.18692410000000004,0.53162843,0.1290173070061762,0.5161545,0.34093108425154406,0.518215248062347,0.3055405604039149,0.3055405604039149,0
12189,train,1,0.10717695999999999,0.32822758,0.196377044599144,0.009925425,0.16042675239978602,0.24384866364767474,0.15663466259064596,0.15663466259064596,0
12192,train,1,0.19485010000000003,0.45997536,0.3111577161316791,0.9235871,0.4723925690329198,0.7180367049300381,0.33642701274539955,0.33642701274539955,0
12193,train,1,0.09720779999999996,0.19083029,0.0173385836573869,0.005523026,0.07772492491434671,0.118141885869807,0.084223625993898,0.084223625993898,0
12195,train,0,0.77466527,0.67988855,0.6987197102426007,0.95946604,0.7781848925606503,1.1828410366921882,0.8169665929848097,0.8169665929848097,1
12196,train,1,0.13441800000000004,0.47666687,0.3643251855130315,0.011356294,0.2466915873782579,0.374971212814952,0.28250192437831595,0.28250192437831595,0
12198,train,1,0.35105973,0.71219987,0.8345970385790203,0.98168063,0.7198843171447551,1.0942241620600277,0.7510265986330337,0.7510265986330337,1
12200,val,0,0.31179330000000005,0.6088692,0.337434590008972,0.94884664,0.5517359325022431,0.8386386174034094,0.5099197582636281,0.5099197582636281,1
12201,val,0,0.33122914999999997,0.6441171,0.361365096587554,0.96478987,0.5753753041468885,0.8745704623032706,0.5554892520881444,0.5554892520881444,1
12202,train,1,0.10167800000000005,0.411821,0.4081287245307443,0.025436401,0.23676603138268607,0.35988436770168286,0.2431110669867304,0.2431110669867304,0
12204,train,1,0.38906187000000003,0.49803907,0.6057506207864979,0.017846107,0.3776744169466245,0.5740651137588693,0.4668479868899233,0.4668479868899233,1
12206,train,1,0.24946225,0.44136417,0.2299030820296053,0.094061255,0.2536976892574013,0.38562048767125,0.26632278811703997,0.26632278811703997,0
12207,train,0,0.6719103200000001,0.574187,0.5535526383127081,0.93708056,0.684182629578177,1.039957596958829,0.6870559096588619,0.6870559096588619,1
12210,train,1,0.08668540000000002,0.45776328,0.0922903139862323,0.0045342445,0.16031830962155807,0.24368383062476828,0.19310031723009183,0.19310031723009183,0
12211,train,1,0.30564460000000004,0.5758865,0.5344314620501991,0.9666034,0.5956414905125498,0.9053750655790758,0.5462462046768768,0.5462462046768768,1
12212,train,1,0.27288084999999995,0.9159174,0.6138232746248599,0.9695265,0.693037006156215,1.0534162493574466,0.7945664760572287,0.7945664760572287,1
12214,train,0,0.80812189,0.7239493,0.5229705404657972,0.91832316,0.7433412226164493,1.129878658377003,0.8101741976672344,0.8101741976672344,1
12215,test,0,0.6869989599999999,0.8836961,0.716687525010077,0.9746625,0.8155112712525192,1.2395771323038294,0.8860595068825534,0.8860595068825534,1
12216,val,1,0.23945079999999996,0.35711646,0.2862998948943285,0.012617171,0.22387108147358215,0.3402840438398448,0.22153579290187447,0.22153579290187447,0
12219,val,1,0.34764194000000004,0.42327592,0.3098776654933745,0.031014085,0.27795240262334364,0.42248765198748234,0.3038928108363316,0.3038928108363316,0
12221,train,1,0.17056179999999999,0.2967688,0.328746374993053,0.01701951,0.20327412124826325,0.3089766642973601,0.18114267079224314,0.18114267079224314,0
12222,test,1,0.19529680000000005,0.2995812,0.1005336900045165,0.0066103935,0.15050552087612915,0.2287683917317163,0.14652536076563097,0.14652536076563097,0
12223,train,1,0.06599283,0.34342673,0.3046213340014991,0.005049348,0.17977256050037477,0.27325429196056966,0.17371456381669537,0.17371456381669537,0
12224,train,0,0.93206133,0.9426147,0.9029395782475906,0.9912082,0.9422059520618977,1.4321530471340846,0.9472878978805956,0.9472878978805956,1
12225,train,1,0.08928614999999995,0.18996586,0.3500688090869166,0.0060806274,0.15885036162172916,0.2414525496650283,0.1229032707906381,0.1229032707906381,0
12226,train,1,0.52772677,0.52719647,0.6997638328696858,0.10722619,0.46547831571742143,0.7075270398904806,0.5834832682593742,0.5834832682593742,1
12227,train,1,0.2143026,0.7448885,0.424674023097656,0.9248297,0.577173705774414,0.8773040327771093,0.6072105214538805,0.6072105214538805,1
12230,train,0,0.6005147,0.6280238,0.6360416187165585,0.020842612,0.47135568267913963,0.7164606376722922,0.6626047074818123,0.6626047074818123,1
12231,train,0,0.64098364,0.62240046,0.8897014652560865,0.9589409,0.7780066163140217,1.182570056797313,0.7928721706854075,0.7928721706854075,1
12232,test,0,0.28450096,0.59530324,0.321353107805626,0.9664009,0.5418895519514065,0.8236721189661379,0.4838796581958506,0.4838796581958506,1
12233,test,1,0.23921250000000005,0.24066556,0.0813655606099656,0.0041031837,0.1413367010774914,0.21483178563778696,0.12893380833236065,0.12893380833236065,0
12234,train,1,0.16920769999999996,0.46457288,0.430568888619785,0.44134384,0.37642332715494625,0.5721634572755183,0.3325166664171349,0.3325166664171349,0
12235,train,0,0.77263634,0.76539147,0.8529208209130024,0.9680993,0.8397619827282506,1.2764382137469408,0.8784634470381598,0.8784634470381598,1
12237,train,1,0.18646249999999998,0.33666804,0.3650803222431564,0.010492742,0.2246759010607891,0.3415073696123994,0.21307248952960395,0.21307248952960395,0
12238,train,0,0.63892722,0.69088626,0.6441893793259168,0.965889,0.7349729648314791,1.1171589065438485,0.77619205836571,0.77619205836571,1
12239,val,1,0.36602219999999996,0.48407727,0.388604789137061,0.019826174,0.31463260828426526,0.47824156459208317,0.3775432458794282,0.3775432458794282,0
12240,train,1,0.10440992999999998,0.40783188,0.2479156956386526,0.012731969,0.1932223686596631,0.293698000362688,0.20449132667835979,0.20449132667835979,0
12243,train,1,0.2170476,0.14242816,0.080201704499099,0.0051300526,0.11120187927477476,0.1690268564976576,0.09368321180534374,0.09368321180534374,0
12246,train,1,0.25916320000000004,0.7262376,0.6321725281491349,0.9744966,0.6480174820372838,0.9849865726966713,0.6757306174639205,0.6757306174639205,1
12247,train,1,0.21187824,0.4351818,0.1847056652020305,0.010640025,0.21060143255050762,0.32011417747677157,0.23521281082300458,0.23521281082300458,0
12248,train,1,0.08890019999999998,0.22001782,0.1855737482526442,0.0042521358,0.12468597601316105,0.18952268354000482,0.11069441402520265,0.11069441402520265,0
12251,val,1,0.1999379,0.23663679,0.0736674048099439,0.0036048293,0.12846173102748598,0.19526183116177867,0.11949809837215664,0.11949809837215664,0
12252,test,1,0.19585586,0.28064796,0.2799421114683932,0.007115066,0.19089024936709828,0.2901531790379894,0.16969722449134642,0.16969722449134642,0
12253,test,0,0.949630313,0.9560605,0.9468865164358604,0.9912669,0.9609610573589651,1.460660807185627,0.9534179761267046,0.9534179761267046,1
12255,train,1,0.12631506000000003,0.32476607,0.0399626739177202,0.0052438974,0.12407192532943005,0.1885893265007337,0.1334699569227476,0.1334699569227476,0
12258,train,1,0.37512199999999996,0.61738706,0.4022042940569793,0.0062773824,0.3502476841142448,0.5323764798536521,0.4913688299453652,0.4913688299453652,1
12259,train,1,0.18940369999999995,0.4607709,0.2184013253748723,0.9630232,0.45789978134371806,0.6960076676424515,0.31109255837142974,0.31109255837142974,0
12260,train,0,0.75472039,0.68719935,0.7880727620446348,0.9684269,0.7996048505111586,1.2153993727769614,0.8330948177972233,0.8330948177972233,1
12261,train,0,0.65855575,0.3007958,0.7116435443266298,0.020956755,0.4229879623316575,0.6429417027441193,0.4488692121405233,0.4488692121405233,1
12262,test,1,0.46145820000000004,0.7734808,0.8373727633429034,0.9644655,0.7591943158357259,1.1539753600703033,0.8147764833166439,0.8147764833166439,1
12263,train,1,0.16574730000000004,0.31301335,0.2940318282665509,0.013133705,0.19648154581663774,0.2986519496412893,0.18096009925753925,0.18096009925753925,0
12264,test,1,0.11615520000000001,0.27020422,0.0324987975174008,0.013812304,0.1081676303793502,0.1644147981766123,0.11174263515213353,0.11174263515213353,0
12266,train,1,0.11238190000000003,0.2594214,0.2888381040000136,0.0068918467,0.16688331267500342,0.2536626352660052,0.14426211633631045,0.14426211633631045,0
12270,train,1,0.18907379999999996,0.5359721,0.1886024696196814,0.012042463,0.23142270815492033,0.3517625163954789,0.29320986367948115,0.29320986367948115,0
12273,train,1,0.12228430000000001,0.2766028,0.369973375389105,0.004949391,0.19345246659727627,0.2940477492278599,0.16767604164574507,0.16767604164574507,0
12274,train,0,0.59432578,0.43289873,0.8329212940717923,0.965508,0.7064134510179481,1.073748445547281,0.6395204036471709,0.6395204036471709,1
12275,val,1,0.35373676,0.2583057,0.2868951670145753,0.0049431324,0.22597018985364384,0.3434746885775386,0.1981221602038442,0.1981221602038442,0
12278,train,1,0.3373142,0.46466112,0.1209039693750179,0.00487113,0.23193760484375445,0.3525451593625068,0.2757352047066389,0.2757352047066389,0
12280,train,1,0.2955727,0.45749098,0.2177248849833641,0.010032773,0.24520533449584103,0.37271210843367836,0.28334889148666337,0.28334889148666337,0
12282,test,0,0.64768463,0.8482023,0.7255883593886705,0.97729653,0.7996929548471676,1.2155332913676948,0.8680513440976836,0.8680513440976836,1
12284,train,0,0.77567141,0.5258269,0.5443913001324663,0.015520155,0.46535244128311654,0.7073357107503372,0.62253335469049,0.62253335469049,1
12288,train,1,0.14683820000000003,0.3668525,0.1125265320341901,0.005388975,0.15790155175854753,0.24001035867299225,0.16738162719243524,0.16738162719243524,0
12292,train,1,0.25593173999999996,0.65786225,0.3813350675710294,0.9480459,0.5607937393927573,0.8524064838769911,0.5418085106021246,0.5418085106021246,1
12293,train,1,0.07539092999999997,0.18037915,0.2682222626318694,0.0039996505,0.13199799828296732,0.20063695739011034,0.1064938644182443,0.1064938644182443,0
12294,train,1,0.25361049999999996,0.5192862,0.5616002403851201,0.031908333,0.34160131834628005,0.5192340038863457,0.41700254454988994,0.41700254454988994,1
12297,train,0,0.67016724,0.5593107,0.4660598583397143,0.9670957,0.6656583745849287,1.0118007293690914,0.6523150012878633,0.6523150012878633,1
12300,train,1,0.10948645999999995,0.17799024,0.2790975045955574,0.004698634,0.14281820964888933,0.21708367866631179,0.11250003487488622,0.11250003487488622,0
12301,train,1,0.11953955999999999,0.33558008,0.1590912363418644,0.0034561753,0.15441676291046608,0.23471347962390846,0.15573009899755466,0.15573009899755466,0
12304,val,0,0.8620042,0.8651759,0.8730958356517791,0.99078125,0.8977642964129448,1.364601730547676,0.9229150700610343,0.9229150700610343,1
12305,train,0,0.78647624,0.7788803,0.5022597842373568,0.9599656,0.7568954810593392,1.1504811312101957,0.8294831088727141,0.8294831088727141,1
12306,train,1,0.19330939999999996,0.23667616,0.3493401894518767,0.011279881,0.19765140761296918,0.30043013957171316,0.16195725862223329,0.16195725862223329,0
12307,train,1,0.10657125999999995,0.37416378,0.1823047535475558,0.009010851,0.16801266113688892,0.2553792449280712,0.17471351618200345,0.17471351618200345,0
12308,train,0,0.75932714,0.66563356,0.594233859027318,0.963251,0.7456113897568295,1.133329312430381,0.7839016253771346,0.7839016253771346,1
12309,train,1,0.4114637,0.519639,0.6965210588471273,0.0675689,0.4237981647117818,0.6441732103619084,0.5270911228910719,0.5270911228910719,1
12310,train,0,0.71444353,0.5682483,0.6692496002433438,0.031062543,0.49575099331083594,0.7535415098324707,0.6702423248163633,0.6702423248163633,1
12311,train,0,0.7537418,0.53906226,0.5430199420025366,0.01862073,0.46361118300063414,0.704688998160964,0.6242234893274585,0.6242234893274585,1
12312,train,0,0.7455816,0.72538114,0.6560137603479747,0.96267724,0.7724134350869937,1.1740684213322303,0.8239251914472858,0.8239251914472858,1
12314,val,0,0.3731135,0.52203435,0.2748160715474191,0.7348273,0.47619780538685474,0.7238206641880193,0.4270239040832452,0.4270239040832452,1
12316,train,1,0.23414080000000004,0.3810792,0.165270372017651,0.0053123236,0.19645067390441276,0.29860502433470737,0.20623881780458123,0.20623881780458123,0
12318,train,0,0.55341142,0.3215897,0.4601100200662192,0.008975267,0.3360216017665548,0.5107528346851633,0.3451975501712756,0.3451975501712756,0
12320,train,1,0.1457617,0.4194419,0.1790918259388563,0.0114120245,0.18892686260971409,0.28716883116676534,0.20678342012358905,0.20678342012358905,0
12321,test,0,0.23106337,0.5106742,0.3091087018025044,0.029178798,0.2700062674506261,0.4104095265249517,0.32480940643964873,0.32480940643964873,0
12323,train,0,0.51560384,0.5049852,0.5821324835746198,0.015685916,0.40460185989365494,0.6149948270383555,0.5155727767698601,0.5155727767698601,1
12324,train,0,0.69380575,0.6413495,0.7135986172942695,0.968799,0.7543882168235674,1.1466700895718223,0.7793017111588256,0.7793017111588256,1
12325,test,1,0.43149839999999995,0.49968016,0.4598805887168079,0.04451424,0.358893347179202,0.545517887712387,0.4397444495074196,0.4397444495074196,1
12326,train,1,0.23606709999999997,0.61114466,0.4342727121657249,0.020561099,0.3255113927914312,0.49477731704297545,0.4420860977203489,0.4420860977203489,1
12329,train,1,0.06310020000000005,0.2039043,0.3466370962670824,0.008654237,0.15557395831677062,0.23647241664149135,0.12287937330779265,0.12287937330779265,0
12331,train,1,0.16365116999999996,0.34859934,0.2588681181112666,0.019214988,0.19758340402781663,0.30032677412228126,0.19141866228318632,0.19141866228318632,0
12332,test,1,0.08137952999999998,0.16468577,0.4153787713465492,0.0049313307,0.1665938505116373,0.2532226527776887,0.12179636832417873,0.12179636832417873,0
12334,val,1,0.40378415999999995,0.62995535,0.4938646293714253,0.04221016,0.3924535748428563,0.5965294337611416,0.5459102824542607,0.5459102824542607,1
12336,val,1,0.09879154000000001,0.24175335,0.1260235200742732,0.003994763,0.1176407932685683,0.17881400576822382,0.11158449365477405,0.11158449365477405,0
12337,val,1,0.43518245,0.63284713,0.4604069394403951,0.89802766,0.6066160448600988,0.9220563881873501,0.6137124684631204,0.6137124684631204,1
12338,val,0,0.45342439999999995,0.5376816,0.5151873499375744,0.96353745,0.6174576999843936,0.9385357039762783,0.5676525313258003,0.5676525313258003,1
12340,test,1,0.64793128,0.65098274,0.8413748128175225,0.97111166,0.7778501232043806,1.1823321872706587,0.8002052850011676,0.8002052850011676,1
12341,train,0,0.54561365,0.6663004,0.7268026050203628,0.9422926,0.7202523137550907,1.094783516907738,0.7528213151449025,0.7528213151449025,1
12342,test,1,0.2298245,0.31581813,0.2720421211600112,0.011922598,0.20740183729000278,0.31525079268080425,0.19363102763562928,0.19363102763562928,0
12344,val,1,0.37778219999999996,0.6151388,0.5941298454929187,0.018931687,0.40149563312322967,0.610273362347309,0.5542997160404021,0.5542997160404021,1
12345,train,1,0.052474200000000026,0.10607975,0.2960640615874209,0.004320264,0.11473456889685522,0.17439654472321994,0.08541076305444328,0.08541076305444328,0
12346,test,1,0.39777910000000005,0.7000644,0.2649434666054004,0.9589671,0.5804385166513502,0.8822665453100522,0.5951546687267679,0.5951546687267679,1
12348,train,1,0.37149984,0.48570365,0.4390524674250865,0.5686278,0.4662209393562717,0.7086558278215329,0.43751327584865196,0.43751327584865196,1
12350,train,1,0.16955732999999995,0.4429686,0.3613736185750292,0.0049034953,0.24470076096875726,0.3719451566725111,0.2705596427756042,0.2705596427756042,0
12351,train,0,0.74820513,0.5576296,0.5228901489025274,0.96888256,0.6994018597256318,1.0630908267829604,0.695216160270111,0.695216160270111,1
12352,val,1,0.26157074999999996,0.3766261,0.2949209701149312,0.010501027,0.23590471177873276,0.35857516190367383,0.24113796582695984,0.24113796582695984,0
12355,train,1,0.22868115,0.43236962,0.2692727715572054,0.006318927,0.23416061713930136,0.35592413805173806,0.25891350765139165,0.25891350765139165,0
12356,train,1,0.12530960000000002,0.3007982,0.2773108297438642,0.0053318143,0.17718761101096606,0.2693251687366684,0.16254343038367888,0.16254343038367888,0
12357,train,1,0.23254704000000004,0.36305726,0.4326063103726647,0.010694265,0.25972621884316616,0.3947838526416126,0.2578758002061588,0.2578758002061588,0
12358,val,0,0.32413435,0.44489205,0.2414921840474556,0.96755767,0.4945190635118639,0.7516689765380331,0.35475312255685487,0.35475312255685487,0
12361,val,1,0.47457194,0.67732304,0.5233584188568823,0.9283392,0.6508981497142206,0.9893651875656153,0.6822559109073499,0.6822559109073499,1
12362,train,0,0.7873596,0.77458525,0.8338865788585732,0.98996305,0.8464486197146434,1.286601901966258,0.8822150861085949,0.8822150861085949,1
12364,val,1,0.18344724,0.31934416,0.1947066325608026,0.005827725,0.17583143939020063,0.267263787873105,0.16894642686489256,0.16894642686489256,0
12365,test,1,0.12571659999999996,0.27734855,0.0705440551575413,0.00393945,0.11938716378938533,0.18146848895986567,0.12053832846550086,0.12053832846550086,0
12366,train,1,0.17455220000000005,0.330536,0.2036543896550645,0.004828036,0.17839265641376614,0.2711568377489246,0.17374384598349038,0.17374384598349038,0
12367,val,0,0.6254991999999999,0.83219415,0.8603593966422984,0.9767534,0.8237015366605747,1.2520263357240735,0.8778500156053256,0.8778500156053256,1
12369,train,1,0.34067060000000005,0.64128536,0.3397644524245071,0.01575023,0.3343676606061268,0.5082388441213128,0.47733737347756794,0.47733737347756794,1
12376,train,1,0.12455963999999997,0.24351078,0.2552227505230841,0.0036814213,0.15674364795577103,0.23825034489277194,0.13494148248307228,0.13494148248307228,0
12377,train,1,0.06874966999999998,0.30934682,0.1179311231354907,0.004471123,0.12512468403387267,0.19018951973148646,0.12876486047559038,0.12876486047559038,0
12378,train,0,0.7069775,0.7172269,0.7111105322626599,0.9643803,0.7749238080656651,1.1778841882598108,0.8215681580901234,0.8215681580901234,1
12379,train,1,0.2554659,0.7141565,0.6315651678874723,0.012452841,0.40341010222186807,0.6131833553772394,0.596926759950818,0.596926759950818,1
12381,train,0,0.73925018,0.6979634,0.5708492796620026,0.9735124,0.7453938149155007,1.132998598671561,0.7916106820329458,0.7916106820329458,1
12382,train,1,0.07512529999999995,0.1525474,0.0746511785007622,0.0044820905,0.07670149225019053,0.11658626822028961,0.07780508291967507,0.07780508291967507,0
12383,train,0,0.60469186,0.674821,0.6655926614443524,0.9850023,0.7325269553610881,1.1134409721488538,0.7630892305875048,0.7630892305875048,1
12384,train,1,0.1787527,0.1741547,0.1716053695688203,0.0044600368,0.13224320159220507,0.20100966642015175,0.10837324208175425,0.10837324208175425,0
12385,train,0,0.92652911,0.9595636,0.9705336419631994,0.9925913,0.9623044129907998,1.4627027077460157,0.9536694188021677,0.9536694188021677,1
12387,train,1,0.04125416000000004,0.2653788,0.0771672290219093,0.005474329,0.09731862950547734,0.14792431684832558,0.1039968321131226,0.1039968321131226,0
12390,train,1,0.1344394,0.31269726,0.4788589341273431,0.008661866,0.23366436503183574,0.3551698348483904,0.2107754134513417,0.2107754134513417,0
12392,train,1,0.10966295000000004,0.20194893,0.1382793435588222,0.0033361316,0.11330683878970557,0.17222639496035247,0.10231430196503224,0.10231430196503224,0
12393,train,0,0.6817621,0.6159417,0.7782070931855237,0.9571262,0.7582592732963809,1.1525540954104991,0.7755738758308197,0.7755738758308197,1
12394,test,1,0.25702309999999995,0.3773142,0.1068467656592278,0.042690396,0.19596861541480692,0.29787229543050653,0.19966581754583626,0.19966581754583626,0
12396,train,1,0.23443950000000002,0.33487162,0.1957766979456724,0.019535303,0.1961557802364181,0.2981567859593555,0.18932678011321305,0.18932678011321305,0
12398,train,1,0.3171412,0.32549524,0.3866876149480374,0.0049934387,0.2585793734120093,0.39304064758625423,0.24865021575768936,0.24865021575768936,0
12399,train,0,0.92616067,0.7933373,0.9099182035873398,0.975738,0.901288543396835,1.369958585963189,0.916383265077064,0.916383265077064,1
12403,val,1,0.3308898,0.5010141,0.2451156664631869,0.9650657,0.5105213166157967,0.7759924012560111,0.4014771443155902,0.4014771443155902,1
12405,test,1,0.07292730000000003,0.10543522,0.0471589074830416,0.003470838,0.05724806637076041,0.08701706088355582,0.06495219849548309,0.06495219849548309,0
12406,train,1,0.31896769999999997,0.67701215,0.7765988577413999,0.9634312,0.68400247693535,1.039683764941732,0.7016774680290855,0.7016774680290855,1
12410,train,0,0.55366507,0.6894862,0.7887301130066724,0.96093595,0.7482043332516681,1.1372705865425354,0.7840933678067549,0.7840933678067549,1
12413,test,1,0.33018060000000005,0.25328028,0.5194972184422876,0.00816983,0.2777819821105719,0.42222861280806934,0.2411506729806749,0.2411506729806749,0
12414,test,0,0.62535918,0.5958402,0.7554469577414613,0.94171053,0.7295892169353654,1.1089756097417554,0.7405127818532071,0.7405127818532071,1
12415,train,1,0.06270169999999997,0.35512972,0.2506286942654228,0.006114185,0.1686435748163557,0.2563382337208606,0.1684061232078653,0.1684061232078653,0
12416,train,1,0.14596975,0.69697404,0.217156701612022,0.614961,0.41876537290300553,0.6365233668125683,0.45041999852226244,0.45041999852226244,1
12420,train,1,0.32285980000000003,0.52905494,0.6482248126871318,0.9326747,0.608203563171783,0.92446941602111,0.5494841146725566,0.5494841146725566,1
12423,train,0,0.6854125600000001,0.6709584,0.7862319676556717,0.9694321,0.7780087569139179,1.1825733105091554,0.8085534832410605,0.8085534832410605,1
12424,val,1,0.48048084999999996,0.48413223,0.4319674827014355,0.04538244,0.36049075067535885,0.5479459410265456,0.4376826595377142,0.4376826595377142,1
12425,val,1,0.4903841,0.5993713,0.7037367709057599,0.04295343,0.45911140022644,0.6978493283441888,0.6222331661449221,0.6222331661449221,1
12426,train,1,0.18643560000000003,0.50728613,0.1701901473892941,0.015170991,0.21977071709732354,0.33405148998793177,0.26867581591293704,0.26867581591293704,0
12427,train,0,0.949923273,0.964702,0.7724701443470797,0.9916088,0.9196760543367699,1.3979076025918904,0.943690384760368,0.943690384760368,1
12429,train,1,0.14752007,0.34524557,0.1542375364299365,0.034701526,0.17042617560748413,0.2590477869233759,0.16654252325803817,0.16654252325803817,0
12430,train,1,0.2860361,0.74181837,0.5750533606873044,0.94842243,0.6378325651718261,0.9695054990611758,0.6782392326797948,0.6782392326797948,1
12432,train,1,0.07233495000000001,0.41441852,0.0971630977105098,0.006177902,0.14752361742762746,0.22423589848999376,0.1696164265599744,0.1696164265599744,0
12435,test,1,0.28563064000000005,0.6454801,0.6045785740813987,0.9525931,0.6220706035203497,0.9455473173509314,0.6151872156801198,0.6151872156801198,1
12436,test,1,0.22136723999999997,0.29427662,0.2101081414623405,0.0054054856,0.1827893717655851,0.27783984508368936,0.16880737094806061,0.16880737094806061,0
12439,train,1,0.26599589999999995,0.4233932,0.2416096770564743,0.011397243,0.23559900501411857,0.35811048762146025,0.25814398891156454,0.25814398891156454,0
12442,train,0,0.79306611,0.69358146,0.705195294088214,0.9583101,0.7875382410220535,1.1970581263535212,0.8290103942332926,0.8290103942332926,1
12446,train,0,0.5255658999999999,0.65933937,0.4050452164420542,0.010801971,0.4001881143605135,0.6082859338279806,0.5867776499824835,0.5867776499824835,1
12447,train,1,0.08433217000000004,0.19856767,0.156568078283662,0.0039182305,0.11084653719591551,0.16848673653779156,0.0997936958218668,0.0997936958218668,0
