Master_Index,split,prob_at_risk,true_label
26354,train,0.67623544,0
26356,train,0.8372414,0
26357,train,0.82986933,0
26358,train,0.87523067,1
26361,train,0.7943609,0
26362,train,0.81229055,0
26364,train,0.64254797,0
26365,train,0.8115144,0
26366,train,0.8241465,0
26367,train,0.75835395,0
26368,train,0.8591691,0
26369,train,0.49831286,1
26371,train,0.81358975,0
26372,train,0.5553109,1
26376,train,0.91432935,0
26377,train,0.7896352,1
26381,train,0.86640996,0
26382,train,0.8827772,0
26384,train,0.539774,1
26385,train,0.886623,0
26386,train,0.36393487,1
26387,train,0.830401,0
26388,train,0.5829698,0
26389,train,0.7679678,0
26390,train,0.8025957,0
26393,train,0.6000318,1
26400,train,0.45893252,1
26401,train,0.79215515,0
26402,train,0.51461613,0
26404,train,0.51055545,0
26405,train,0.794985,0
26408,train,0.90981394,0
26410,train,0.76830703,0
26412,train,0.33690327,1
26414,train,0.26495057,1
26415,train,0.66046387,1
26416,train,0.43898505,1
26420,train,0.50882894,1
26421,train,0.8402526,0
26422,train,0.42083713,1
26425,train,0.5473175,1
26427,train,0.90551287,1
26428,train,0.4416664,1
26433,train,0.1450604,1
26435,train,0.86617607,0
26437,train,0.64370066,0
26438,train,0.2568249,1
26439,train,0.9200087,0
26440,train,0.33381286,1
26441,train,0.66079056,0
26443,train,0.28621045,1
26447,train,0.5606625,0
26449,train,0.7234839,1
26450,train,0.6373582,1
26452,train,0.21171519,1
26455,train,0.45007464,1
26456,train,0.46673292,0
26458,train,0.79642725,1
26459,train,0.79861873,1
26463,train,0.47190347,0
26465,train,0.5778028,0
26470,train,0.6950797,0
26473,train,0.46276233,1
26474,train,0.65618867,1
26481,train,0.48944712,0
26484,train,0.6472223,1
26485,train,0.77616066,0
26487,train,0.62335116,1
26490,train,0.46847877,1
26491,train,0.4378306,1
26496,train,0.20135826,1
26499,train,0.5350969,0
26501,train,0.5367135,1
26505,train,0.507345,1
26510,train,0.54095525,0
26511,train,0.3090839,1
26513,train,0.5353287,1
26514,train,0.40586564,0
26518,train,0.27536905,1
26521,train,0.53977984,1
26522,train,0.23016848,1
26525,train,0.4740102,0
26526,train,0.35448945,1
26535,train,0.3410509,1
26537,train,0.46459714,1
26539,train,0.58634114,1
26541,train,0.45945713,1
26542,train,0.50194025,0
26543,train,0.7569723,0
26545,train,0.7722175,1
26549,train,0.31875458,1
26550,train,0.3170088,1
26552,train,0.54317415,1
26555,train,0.2949913,1
26556,train,0.4938791,1
26558,train,0.33873725,1
26560,train,0.3283753,1
26563,train,0.26133814,1
26566,train,0.3005521,1
26567,train,0.48273194,0
26568,train,0.77980256,0
26572,train,0.20889966,1
26573,train,0.41026613,1
26574,train,0.17901157,1
26575,train,0.8167586,0
26577,train,0.60169536,0
26581,train,0.5999066,0
26586,train,0.25174645,1
26587,train,0.5249582,1
26592,train,0.24096055,1
26595,train,0.91362196,0
26598,train,0.6752101,0
26599,train,0.31854394,1
26600,train,0.1408991,1
26602,train,0.23741338,1
26603,train,0.10504362,1
26604,train,0.32965118,1
26606,train,0.45623335,0
26608,train,0.68085265,1
26609,train,0.1476088,1
26610,train,0.17745803,1
26611,train,0.31417552,1
26612,train,0.72918034,0
26613,train,0.5179588,1
26616,train,0.5228823,1
26617,train,0.580147,1
26619,train,0.24385472,1
26620,train,0.21281597,1
26623,train,0.5656599,0
26624,train,0.3658735,1
26625,train,0.31876042,1
26627,train,0.2754707,1
26630,train,0.2342793,1
26633,train,0.4899646,1
26634,train,0.4598341,1
26637,train,0.14108855,1
26640,train,0.51807344,0
26644,train,0.59741306,0
26645,train,0.6205175,0
26649,train,0.8094448,0
26650,train,0.5248788,1
26651,train,0.4346959,0
26653,train,0.21005656,1
26655,train,0.63384557,0
26660,train,0.7726765,0
26661,train,0.95605266,0
26662,train,0.43505898,1
26664,train,0.9532173,0
26668,train,0.15079045,1
26669,train,0.5735058,0
26670,train,0.64702624,0
26671,train,0.41255257,0
26672,train,0.25329244,1
26678,train,0.17908102,1
26680,train,0.6229253,0
26681,train,0.5975593,0
26682,train,0.61930037,0
26683,train,0.6278122,0
26685,train,0.3940545,1
26690,train,0.2315014,1
26691,train,0.36035627,1
26693,train,0.31187317,1
26695,train,0.7052885,0
26696,train,0.17878252,1
26703,train,0.26228258,1
26704,train,0.23434776,1
26705,train,0.7210017,0
26709,train,0.20686604,0
26717,train,0.23835035,1
26719,train,0.36811993,0
26720,train,0.5884332,0
26723,train,0.7896283,0
26727,train,0.2086662,1
26728,train,0.5917437,0
26729,train,0.9394302,0
26730,train,0.23532987,1
26732,train,0.6747895,0
26734,train,0.49755248,0
26735,train,0.7399693,0
26737,train,0.68607277,0
26741,train,0.8074655,0
26742,train,0.17912276,1
26743,train,0.1934458,1
26745,train,0.43573293,0
26746,train,0.20224339,1
26748,train,0.56186223,0
26751,train,0.62129694,0
26752,train,0.4949053,1
26753,train,0.9789019,0
26757,train,0.6380557,1
26759,train,0.7150989,0
26760,train,0.5216382,0
26761,train,0.47917217,1
26763,train,0.57442904,1
26764,train,0.9669658,1
26765,train,0.28614417,1
26766,train,0.5050395,0
26768,train,0.3564802,1
26769,train,0.64910835,1
26771,train,0.28858212,1
26772,train,0.3993173,1
26777,train,0.214636,1
26778,train,0.32589662,0
26779,train,0.48752427,0
26780,train,0.37577993,1
26787,train,0.38251108,1
26791,train,0.46715668,1
26793,train,0.56550103,1
26794,train,0.684728,1
26795,train,0.5487686,0
26796,train,0.5179312,1
26800,train,0.4491156,0
26801,train,0.43309158,1
26804,train,0.60455453,0
26809,train,0.4619671,0
26810,train,0.78131086,0
26812,train,0.4806595,1
26814,train,0.25983834,1
26817,train,0.58510506,0
26819,train,0.51341325,0
26820,train,0.37250683,1
26824,train,0.6071522,0
26825,train,0.5680335,1
26826,train,0.3347703,1
26827,train,0.77196586,0
26829,train,0.75711465,1
26831,train,0.6657961,0
26832,train,0.52582866,1
26833,train,0.3293947,0
26835,train,0.57744104,1
26837,train,0.61026436,0
26838,train,0.7105005,1
26839,train,0.76770765,0
26840,train,0.20387691,1
26841,train,0.71677655,0
26843,train,0.40776348,1
26846,train,0.8698088,0
26849,train,0.56148684,1
26851,train,0.7654043,1
26852,train,0.34325337,1
26853,train,0.5855513,0
26855,train,0.85002244,1
26856,train,0.3804913,1
26860,train,0.5662341,0
26862,train,0.42427465,1
26864,train,0.8852732,0
26869,train,0.29049337,1
26873,train,0.8848575,0
26877,train,0.37238798,1
26878,train,0.22000031,1
26880,train,0.93014556,0
26884,train,0.5340632,0
26890,train,0.52182704,1
26893,train,0.49691084,0
26901,train,0.2647877,0
26905,train,0.53116655,1
26911,train,0.72608703,1
26913,train,0.61815435,1
26914,train,0.369205,1
26915,train,0.29425436,1
26917,train,0.48140422,0
26918,train,0.9453577,0
26922,train,0.50811785,0
26927,train,0.523941,0
26928,train,0.60702443,1
26929,train,0.33226407,1
26930,train,0.5438475,1
26933,train,0.9183209,0
26937,train,0.5989738,0
26939,train,0.29389033,1
26940,train,0.22739136,1
26942,train,0.7227035,0
26945,train,0.43615735,0
26947,train,0.4933696,1
26948,train,0.4954739,1
26950,train,0.24497229,1
26958,train,0.6297284,1
26960,train,0.50242186,1
26962,train,0.9293731,0
26965,train,0.34426177,1
26969,train,0.56341356,1
26971,train,0.95551616,0
26973,train,0.29773042,1
26974,train,0.90965223,0
26975,train,0.6996646,0
26976,train,0.9166406,0
26977,train,0.21319559,1
26978,train,0.51590216,0
26979,train,0.7239146,0
26980,train,0.54243404,1
26981,train,0.5205642,1
26982,train,0.30510485,1
26987,train,0.422461,0
26988,train,0.46164143,1
26989,train,0.3473479,1
26990,train,0.20785543,1
26992,train,0.6181324,0
26994,train,0.40430543,1
26995,train,0.54017776,1
26996,train,0.53861153,1
26997,train,0.46194974,1
26998,train,0.60331637,0
26999,train,0.9833296,0
27002,train,0.5590357,1
27003,train,0.5320251,0
27005,train,0.6362012,0
27007,train,0.531942,1
27010,train,0.43661875,0
27013,train,0.28897825,1
27015,train,0.5267475,1
27016,train,0.42710447,1
27018,train,0.27204853,1
27021,train,0.5582194,0
27023,train,0.51598924,1
27024,train,0.5491526,0
27025,train,0.51142347,0
27026,train,0.4077171,0
27027,train,0.58504033,0
27028,train,0.592639,0
27029,train,0.7574781,1
27030,train,0.6066928,1
27031,train,0.53036135,0
27032,train,0.40252492,1
27036,train,0.39908528,1
27037,train,0.58470535,1
27039,train,0.33497238,1
27043,train,0.5200703,0
27044,train,0.41008627,0
27045,train,0.4367744,0
27046,train,0.37427405,0
27047,train,0.72876143,1
27048,train,0.5809769,1
27049,train,0.6609319,0
27056,train,0.7273195,0
27057,train,0.4651042,0
27059,train,0.55787706,0
27061,train,0.52518326,1
27063,train,0.6586512,0
27066,train,0.31586766,1
27067,train,0.6098481,0
27070,train,0.5018369,1
27072,train,0.5906901,0
27076,train,0.4433291,1
27079,train,0.1611384,1
27080,train,0.23127641,1
27082,train,0.4935469,1
27085,train,0.19565424,0
27088,train,0.887641,0
27090,train,0.53240216,0
27091,train,0.52706456,1
27094,train,0.42919326,1
27095,train,0.898306,0
27096,train,0.36018857,0
27097,train,0.47807088,1
27098,train,0.5052657,0
27101,train,0.33348954,1
27102,train,0.45373198,1
27104,train,0.45174837,0
27108,train,0.69096273,1
27109,train,0.72665066,0
27110,train,0.4787316,1
27112,train,0.40810284,0
27114,train,0.4705591,0
27118,train,0.3878565,1
27122,train,0.5173631,0
27125,train,0.5807429,1
27127,train,0.9594312,0
27131,train,0.7739138,1
27132,train,0.49411243,0
27133,train,0.20913829,1
27134,train,0.7874393,0
27135,train,0.44803187,1
27137,train,0.52759403,1
27139,train,0.24747625,1
27141,train,0.60210526,0
27142,train,0.2860167,1
27145,train,0.5482847,1
27147,train,0.5049089,0
27148,train,0.52589685,1
27152,train,0.62755615,1
27154,train,0.44302028,1
27156,train,0.6117009,0
27158,train,0.18693916,1
27159,train,0.7737585,1
27161,train,0.3204971,1
27162,train,0.6517177,0
27164,train,0.55425924,0
27170,train,0.8036311,0
27171,train,0.426495,1
27175,train,0.35363218,1
27176,train,0.5781769,1
27178,train,0.49881944,1
27179,train,0.23092374,1
27180,train,0.78767145,0
27181,train,0.22688273,1
27182,train,0.32526,1
27184,train,0.5553609,1
27185,train,0.5637432,0
27187,train,0.23386073,1
27189,train,0.640904,0
27190,train,0.1600066,1
27191,train,0.5802983,0
27193,train,0.57715034,1
27196,train,0.21544304,1
27199,train,0.4365766,1
27200,train,0.19064666,1
27202,train,0.82928544,0
27203,train,0.52382636,1
27204,train,0.9249934,0
27214,train,0.37158066,0
27216,train,0.18452215,1
27217,train,0.5398122,0
27218,train,0.89211106,0
27219,train,0.21085341,1
27230,train,0.49826485,1
27232,train,0.8219429,0
27233,train,0.4220852,0
27235,train,0.6492398,0
27241,train,0.8832395,0
27244,train,0.43667853,1
27246,train,0.13680848,1
27248,train,0.5269118,0
27249,train,0.29089558,1
27252,train,0.6525018,0
27253,train,0.7232221,0
27254,train,0.61054105,0
27257,train,0.7247587,0
27261,train,0.57138306,1
27263,train,0.6164393,1
27267,train,0.6818317,0
27268,train,0.593965,0
27270,train,0.2890491,1
27274,train,0.6634539,0
27275,train,0.93592453,0
27278,train,0.16468091,1
27279,train,0.53542095,1
27286,train,0.45849034,0
27291,train,0.60332894,0
27292,train,0.5807958,0
27294,train,0.62202436,1
27297,train,0.49818027,0
27298,train,0.4885959,0
27301,train,0.92400736,0
27303,train,0.3578513,0
27305,train,0.19159819,1
27306,train,0.32360977,0
27311,train,0.2671408,1
27316,train,0.5739108,0
27317,train,0.6339779,0
27320,train,0.5641208,1
27322,train,0.50524145,0
27323,train,0.74445724,0
27325,train,0.5923874,0
27327,train,0.47663623,1
27330,train,0.5965295,0
27331,train,0.9157613,0
27334,train,0.55024683,0
27335,train,0.34600294,1
27336,train,0.2642867,0
27338,train,0.6485458,0
27339,train,0.92600846,0
27340,train,0.42262772,1
27341,train,0.63534653,0
27342,train,0.4507809,0
27343,train,0.73428905,1
27345,train,0.93390703,0
27346,train,0.45320478,1
27347,train,0.45753053,1
27351,train,0.7235499,0
27352,train,0.30547065,0
27353,train,0.47929028,1
27354,train,0.57815766,0
27358,train,0.38844797,1
27360,train,0.3918351,1
27361,train,0.22981687,0
27365,train,0.24035078,1
27369,train,0.50464976,0
27374,train,0.44511425,0
27378,train,0.61699486,1
27379,train,0.30306786,1
27380,train,0.7033113,0
27386,train,0.4946893,1
27387,train,0.6617626,0
27392,train,0.48222366,1
27394,train,0.751743,0
27396,train,0.5809303,1
27398,train,0.71252656,0
27399,train,0.76054454,0
27401,train,0.47569838,1
27406,train,0.59855795,0
27408,train,0.4833669,1
27412,train,0.5223775,1
27414,train,0.5588527,1
27416,train,0.43528432,1
27418,train,0.73138124,0
27420,train,0.6385204,0
27423,train,0.3555599,0
27426,train,0.46947056,1
27428,train,0.5261041,0
27432,train,0.5700255,0
27433,train,0.6913546,1
27434,train,0.73268205,1
27435,train,0.36347106,0
27436,train,0.522066,1
27439,train,0.25857416,1
27440,train,0.2014639,1
27441,train,0.3921803,0
27443,train,0.604642,0
27445,train,0.7087676,1
27451,train,0.58568424,1
27453,train,0.7036554,0
27455,train,0.4178713,0
27456,train,0.7505973,0
27460,train,0.5021151,0
27462,train,0.76756126,0
27467,train,0.72377855,0
27472,train,0.11127616,1
27474,train,0.7223849,0
27477,train,0.5154236,0
27481,train,0.26468387,1
27482,train,0.37494546,1
27484,train,0.58569264,0
27487,train,0.2270853,1
27488,train,0.53729683,1
27490,train,0.56155473,0
27494,train,0.54462427,1
27496,train,0.51120305,1
27497,train,0.18083784,1
27502,train,0.7413549,0
27503,train,0.40699056,0
27504,train,0.6955314,0
27505,train,0.47626692,1
27506,train,0.43086794,1
27508,train,0.32805786,1
27509,train,0.61059314,1
27511,train,0.20331728,1
27514,train,0.12448453,1
27515,train,0.7056288,0
27517,train,0.7217646,0
27519,train,0.7298385,1
27523,train,0.4677327,1
27524,train,0.15960118,1
27528,train,0.6303561,0
27535,train,0.28923133,1
27538,train,0.3688456,1
27539,train,0.42811933,1
27542,train,0.6263355,1
27543,train,0.52846724,0
27544,train,0.66173387,0
27546,train,0.290433,1
27547,train,0.88226634,0
27554,train,0.35029873,1
27558,train,0.2822637,1
27561,train,0.5937959,0
27562,train,0.3374039,1
27563,train,0.18374084,1
27573,train,0.36287805,0
27574,train,0.130413,1
27579,train,0.6415135,0
27582,train,0.9489442,0
27585,train,0.21280496,1
27586,train,0.42974243,1
27589,train,0.5242066,1
27590,train,0.20106794,1
27591,train,0.7226837,1
27593,train,0.4130372,1
27595,train,0.5483729,0
27596,train,0.5330307,0
27597,train,0.4886972,1
27599,train,0.42339295,0
27600,train,0.61432093,0
27603,train,0.31033653,1
27606,train,0.49693877,0
27608,train,0.32111233,1
27610,train,0.54642713,0
27613,train,0.5905763,0
27616,train,0.47696027,1
27617,train,0.5031554,1
27619,train,0.80861145,0
27622,train,0.30799186,1
27624,train,0.20950277,1
27625,train,0.6450398,0
27632,train,0.50340414,1
27634,train,0.2335664,1
27636,train,0.3982647,0
27637,train,0.4317054,1
27638,train,0.40332595,1
27639,train,0.73933196,1
27640,train,0.6734068,1
27644,train,0.8331227,0
27645,train,0.3233178,1
27648,train,0.9401986,0
27649,train,0.39387098,1
27650,train,0.31966686,1
27653,train,0.41864225,1
27655,train,0.25585577,1
27656,train,0.58237624,1
27657,train,0.44795355,0
27660,train,0.7253287,1
27661,train,0.060645763,1
27662,train,0.74342155,0
27669,train,0.9290175,0
27673,train,0.52740824,1
27674,train,0.6894911,0
27676,train,0.6784366,0
27677,train,0.3965291,1
27685,train,0.41144451,1
27686,train,0.74028546,0
27687,train,0.56188995,1
27691,train,0.5410687,1
27692,train,0.8507155,0
27693,train,0.26967782,1
27696,train,0.71369207,0
27699,train,0.57449293,0
27703,train,0.15702608,1
27704,train,0.9544547,0
27705,train,0.34437424,1
27709,train,0.56150466,1
27715,train,0.15390697,1
27716,train,0.5163413,1
27717,train,0.5006003,1
27718,train,0.91968817,0
27720,train,0.40437028,1
27722,train,0.5277967,0
27726,train,0.3732444,1
27731,train,0.67729425,0
27732,train,0.6874559,1
27734,train,0.4777207,0
27735,train,0.6422039,1
27736,train,0.3558387,1
27737,train,0.5820028,0
27738,train,0.41216847,1
27745,train,0.72567785,1
27747,train,0.4857796,1
27749,train,0.16737607,1
27750,train,0.6943059,1
27753,train,0.5332546,0
27760,train,0.758102,1
27764,train,0.6159591,0
27766,train,0.548149,0
27767,train,0.54251117,0
27773,train,0.7080341,1
27783,train,0.47631598,1
27785,train,0.7821181,0
27790,train,0.30522433,1
27792,train,0.63886243,1
27793,train,0.61544466,1
27794,train,0.42544618,1
27796,train,0.6915735,0
27797,train,0.84321654,0
27801,train,0.5226505,0
27804,train,0.30166334,0
27807,train,0.49669197,0
27812,train,0.50482386,0
27814,train,0.5153617,1
27815,train,0.7160699,1
27816,train,0.16132632,1
27818,train,0.17010266,1
27822,train,0.38751107,1
27823,train,0.42916474,1
27824,train,0.816029,1
27826,train,0.5124942,1
27827,train,0.6265263,0
27829,train,0.7353739,0
27830,train,0.35506383,1
27831,train,0.6182903,0
27832,train,0.747668,0
27834,train,0.61392343,1
27835,train,0.20201667,1
27837,train,0.51410896,0
27839,train,0.6340863,1
27840,train,0.11442529,1
27841,train,0.41984835,1
27843,train,0.62982404,1
27845,train,0.18780354,1
27849,train,0.6343746,1
27850,train,0.5597597,0
27851,train,0.66003335,0
27853,train,0.6034386,1
27856,train,0.6229722,0
27857,train,0.220272,1
27858,train,0.31407595,1
27860,train,0.71100575,1
27863,train,0.20942773,1
27865,train,0.24814864,1
27867,train,0.38169277,1
27870,train,0.8547841,0
27871,train,0.37922397,1
27873,train,0.7053883,1
27874,train,0.788254,1
27876,train,0.4484886,0
27877,train,0.61795235,1
27879,train,0.7652703,1
27882,train,0.30065787,1
27886,train,0.19112185,1
27888,train,0.26771015,1
27889,train,0.4946873,0
27894,train,0.66929406,0
27896,train,0.45981473,1
27897,train,0.85449934,1
27901,train,0.8625362,0
27907,train,0.5790295,0
27910,train,0.26095283,1
27916,train,0.41394645,1
27917,train,0.14584099,1
27918,train,0.7007246,0
27920,train,0.6970462,0
27922,train,0.5839079,1
27924,train,0.20357002,0
27928,train,0.36144382,0
27932,train,0.4997983,0
27934,train,0.3487897,1
27935,train,0.76562005,1
27937,train,0.3185357,0
27939,train,0.49156702,1
27941,train,0.6147127,0
27946,train,0.65388,1
27947,train,0.54759896,1
27950,train,0.3828535,1
27951,train,0.21332394,1
27952,train,0.22114393,1
27954,train,0.26217258,0
27955,train,0.30346715,0
27956,train,0.80634737,0
27958,train,0.6943759,0
27961,train,0.63112825,0
27967,train,0.53376985,0
27970,train,0.3616405,1
27973,train,0.22125238,1
27976,train,0.47413048,0
27978,train,0.31502202,1
27979,train,0.16204013,1
27980,train,0.24002936,1
27983,train,0.7300046,0
27985,train,0.16949567,1
27986,train,0.53748274,1
27988,train,0.30363494,1
27990,train,0.63166136,1
27993,train,0.25121927,1
27996,train,0.20089221,1
27997,train,0.7131883,0
27999,train,0.64230776,1
28001,train,0.25252628,1
28002,train,0.44543082,0
28003,train,0.8546118,0
28004,train,0.48429987,0
28005,train,0.49639332,1
28006,train,0.51018804,1
28007,train,0.15535574,1
28008,train,0.95592487,0
28010,train,0.7847068,0
28011,train,0.5185145,0
28012,train,0.66707826,0
28014,train,0.5418517,1
28018,train,0.35821623,1
28019,train,0.45190963,1
28021,train,0.6933129,1
28023,train,0.7039298,1
28027,train,0.738647,1
28032,train,0.449266,1
28033,train,0.3950064,1
28035,train,0.18353577,1
28036,train,0.24820691,1
28039,train,0.38031653,1
28040,train,0.47313455,1
28044,train,0.31379232,0
28049,train,0.6816981,0
28053,train,0.36024332,1
28054,train,0.66083074,0
28055,train,0.42583567,0
28058,train,0.37204662,1
28059,train,0.16276191,1
28060,train,0.29046825,1
28062,train,0.48611486,1
28063,train,0.5616605,0
28066,train,0.91841066,0
28071,train,0.40836737,1
28075,train,0.6725618,1
28076,train,0.1766981,1
28079,train,0.26096708,1
28080,train,0.70339894,0
28087,train,0.6867213,0
28090,train,0.69609684,0
28092,train,0.41221666,1
28093,train,0.5530475,0
28094,train,0.2508113,1
28095,train,0.5076966,0
28097,train,0.5324171,1
28098,train,0.4237887,1
28099,train,0.8470718,1
28100,train,0.39898005,1
28101,train,0.13910702,1
28103,train,0.774686,1
28107,train,0.31534046,1
28108,train,0.6300837,0
28110,train,0.14231345,0
28112,train,0.7151376,0
28113,train,0.6946962,0
28114,train,0.8589219,0
28117,train,0.53529066,1
28118,train,0.6810074,0
28120,train,0.55702597,1
28121,train,0.13728663,1
28122,train,0.84042525,0
28123,train,0.73868793,0
28126,train,0.5684751,1
28128,train,0.36716813,1
28129,train,0.49712574,1
28133,train,0.61352944,0
28134,train,0.36360705,1
28135,train,0.6562845,1
28136,train,0.1686007,1
28137,train,0.5768081,1
28140,train,0.72521067,1
28141,train,0.67367846,0
28142,train,0.72729254,1
28144,train,0.8654158,0
28145,train,0.48856348,1
28147,train,0.6592991,0
28149,train,0.273824,1
28150,train,0.9291144,0
28151,train,0.6186764,0
28153,train,0.788611,1
28154,train,0.7001901,0
28156,train,0.7936251,1
28159,train,0.27496693,1
28160,train,0.71206045,0
28162,train,0.5084278,0
28166,train,0.6053425,0
28168,train,0.21058193,1
28170,train,0.66934556,1
28172,train,0.25832897,1
28173,train,0.77680326,0
28175,train,0.4306691,1
28179,train,0.28840402,0
28180,train,0.2451951,0
28183,train,0.7430854,0
28184,train,0.25771016,1
28185,train,0.9106433,0
28187,train,0.33587384,1
28188,train,0.31732714,1
28189,train,0.7143031,1
28191,train,0.7919751,0
28193,train,0.55022246,1
28194,train,0.47139844,0
28195,train,0.536132,0
28197,train,0.68102753,0
28199,train,0.67247856,0
28200,train,0.33084625,1
28202,train,0.65883404,1
28205,train,0.50252146,0
28209,train,0.72792506,0
28211,train,0.12419049,1
28214,train,0.6828515,1
28215,train,0.21857195,1
28217,train,0.13062398,1
28219,train,0.4111853,1
28220,train,0.316398,1
28221,train,0.4998034,0
28222,train,0.70190483,0
28226,train,0.5268575,1
28228,train,0.30584186,1
28229,train,0.31685132,1
28233,train,0.8183441,0
28235,train,0.507436,1
28239,train,0.31907868,1
28240,train,0.6289678,0
28241,train,0.7975436,0
28242,train,0.75517464,0
28245,train,0.5333238,0
28247,train,0.3379115,1
28249,train,0.38794512,1
28250,train,0.4364017,0
28251,train,0.567113,1
28252,train,0.5643959,1
28255,train,0.5084722,1
28256,train,0.19336838,1
28257,train,0.6723844,0
28258,train,0.37231448,1
28259,train,0.35199106,1
28260,train,0.25524265,1
28262,train,0.6605308,0
28264,train,0.53548586,0
28265,train,0.7908952,1
28266,train,0.7262685,0
28267,train,0.4929222,1
28271,train,0.4971513,1
28272,train,0.3532553,1
28273,train,0.66037995,0
28274,train,0.22445017,1
28278,train,0.2061511,1
28279,train,0.33698872,1
28282,train,0.5885157,1
28283,train,0.49698374,1
28284,train,0.5416048,1
28286,train,0.62763757,1
28288,train,0.15454899,1
28290,train,0.5223431,0
28291,train,0.7124654,1
28292,train,0.5195173,1
28294,train,0.4999057,1
28295,train,0.44244444,0
28297,train,0.5271194,0
28299,train,0.12801336,1
28302,train,0.5651793,1
28306,train,0.60821885,1
28307,train,0.8034393,0
28309,train,0.39010027,1
28310,train,0.3899722,0
28311,train,0.74022907,1
28313,train,0.23201242,1
28316,train,0.52955055,1
28317,train,0.17721635,1
28319,train,0.27965483,1
28322,train,0.5252282,0
28323,train,0.24011625,0
28324,train,0.5705556,1
28326,train,0.18268512,1
28331,train,0.6155594,1
28332,train,0.6992532,1
28337,train,0.6202202,0
28338,train,0.7270971,0
28340,train,0.4876148,1
28342,train,0.8284765,1
28343,train,0.66347784,0
28349,train,0.26998696,1
28350,train,0.81242025,0
28356,train,0.45420334,1
28358,train,0.41304177,1
28359,train,0.6745439,0
28360,train,0.09174926,1
28362,train,0.3036591,1
28365,train,0.6539843,0
28366,train,0.101909764,1
28367,train,0.7022835,1
28369,train,0.49291962,1
28372,train,0.59072274,0
28373,train,0.53203964,0
28374,train,0.6822164,1
28375,train,0.6149582,1
28379,train,0.29328993,1
28380,train,0.14047338,1
28381,train,0.2492329,1
28382,train,0.8976947,0
28383,train,0.7174242,0
28384,train,0.17495437,1
28386,train,0.17385875,1
28391,train,0.58607274,0
28392,train,0.523005,1
28394,train,0.5649349,1
28395,train,0.23501241,1
28396,train,0.2539945,1
28397,train,0.66966957,0
28398,train,0.5983598,1
28400,train,0.76352686,0
28402,train,0.64803386,1
28403,train,0.51752853,1
28404,train,0.45564237,1
28405,train,0.2405678,1
28408,train,0.5490469,0
28413,train,0.24536276,1
28414,train,0.31138748,0
28415,train,0.6663709,1
28416,train,0.4589447,1
28419,train,0.7256682,0
28420,train,0.5263616,1
28423,train,0.5101248,1
28425,train,0.8597415,0
28426,train,0.8993905,0
28427,train,0.82170373,1
28429,train,0.5511775,0
28430,train,0.7761856,0
28431,train,0.37555343,1
28432,train,0.55890334,1
28433,train,0.19936489,1
28434,train,0.26615953,1
28438,train,0.8556334,0
28444,train,0.60568976,1
28449,train,0.6988121,0
28450,train,0.8237983,0
28452,train,0.38910854,1
28455,train,0.46109194,1
28458,train,0.78631395,0
28459,train,0.34919646,1
28461,train,0.61244315,0
28464,train,0.95506716,0
28466,train,0.36163932,1
28467,train,0.69040495,1
28468,train,0.6068209,0
28470,train,0.411971,1
28473,train,0.7660695,1
28474,train,0.95654774,0
28477,train,0.34757057,1
28482,train,0.6106536,1
28485,train,0.7172469,0
28487,train,0.30791205,1
28488,train,0.53088814,1
28492,train,0.4665397,0
28494,train,0.8121687,0
28496,train,0.41422588,1
28497,train,0.45190656,0
28502,train,0.24555145,1
28503,train,0.54901314,1
28504,train,0.8739837,1
28505,train,0.5900803,1
28507,train,0.37692377,1
28508,train,0.736741,1
28509,train,0.43034112,1
28513,train,0.4231513,1
28516,train,0.21827942,1
28518,train,0.17047817,1
28520,train,0.1281464,1
28521,train,0.5577183,0
28522,train,0.24239601,1
28525,train,0.667136,1
28527,train,0.32570395,1
28528,train,0.26859665,1
28533,train,0.54928917,1
28535,train,0.52518356,1
28536,train,0.21155591,1
28538,train,0.30093795,0
28540,train,0.37848845,1
28542,train,0.75932616,1
28543,train,0.76151544,1
28546,train,0.39264536,1
28547,train,0.55775106,1
28548,train,0.53413004,1
28550,train,0.8023961,0
28552,train,0.34573635,1
28553,train,0.25717163,1
28555,train,0.6984857,0
28557,train,0.5215773,0
28558,train,0.5544642,1
28563,train,0.95184326,0
28571,train,0.51116085,1
28572,train,0.6724556,0
28575,train,0.49657327,1
28577,train,0.65705526,0
28579,train,0.51612544,1
28580,train,0.33355266,1
28581,train,0.5182425,1
28583,train,0.59948826,1
28585,train,0.72927135,1
28586,train,0.5274763,0
28587,train,0.23766162,1
28592,train,0.15783125,1
28593,train,0.68512875,1
28594,train,0.7590959,0
28596,train,0.36033893,1
28597,train,0.29211318,1
28598,train,0.81608063,0
28599,train,0.5775068,0
28603,train,0.4356633,0
28604,train,0.43090045,1
28605,train,0.6700986,0
28607,train,0.61170894,0
28611,train,0.7774364,0
28613,train,0.26672038,1
28621,train,0.33526975,1
28622,train,0.67560875,0
28623,train,0.46313104,1
28624,train,0.60556555,0
28625,train,0.59377384,0
28626,train,0.6559602,0
28627,train,0.7485999,1
28629,train,0.99021786,0
28630,train,0.2756862,1
28632,train,0.26058832,1
28633,train,0.7784459,1
28635,train,0.7018034,1
28636,train,0.5442893,0
28638,train,0.41877592,1
28640,train,0.4775081,0
28641,train,0.9163101,0
28642,train,0.594457,1
28644,train,0.52472335,0
28649,train,0.25699604,1
28650,train,0.55767864,0
