master_id,p_at_risk
17578,0.56677306
17579,0.005170524
17580,0.02107191
17582,0.019616961
17583,0.0115273595
17584,0.031028092
17586,0.959542
17587,0.038975954
17589,0.97889555
17590,0.030311525
17591,0.9699052
17593,0.06835687
17594,0.0058891177
17595,0.028946936
17599,0.10040712
17601,0.9894164
17602,0.007432103
17603,0.96016467
17604,0.028498232
17607,0.034252346
17608,0.5185964
17609,0.9811788
17611,0.9701558
17612,0.0049088
17613,0.9647825
17614,0.012102187
17616,0.97034025
17617,0.041140735
17618,0.9152904
17619,0.0042256713
17620,0.95795447
17622,0.28114367
17623,0.9416625
17624,0.018513024
17625,0.97652847
17626,0.97378284
17627,0.04603523
17628,0.01264286
17631,0.9734851
17632,0.9699387
17633,0.0077679157
17634,0.98859864
17635,0.98016554
17636,0.9447146
17638,0.96524656
17639,0.9905056
17640,0.0139583945
17643,0.9733807
17644,0.032358587
17645,0.9322837
17648,0.008127153
17649,0.01636058
17650,0.9547523
17651,0.9662819
17652,0.9870287
17653,0.9730466
17654,0.8247601
17655,0.014412522
17656,0.008461833
17657,0.018471956
17658,0.9755628
17659,0.966309
17660,0.0033510327
17661,0.96044195
17663,0.028229892
17665,0.0068436265
17666,0.98863095
17668,0.95561635
17670,0.19824845
17671,0.944711
17673,0.0054124594
17675,0.017141163
17676,0.96736926
17677,0.009955764
17679,0.0068974495
17680,0.0062386394
17681,0.020799816
17682,0.0070886016
17683,0.028104365
17685,0.011003852
17686,0.957269
17687,0.024319291
17695,0.9718816
17696,0.006712973
17697,0.010678649
17698,0.045030057
17699,0.9706122
17705,0.032003403
17706,0.0064066052
17707,0.015206695
17712,0.909415
17713,0.94584626
17714,0.0040428042
17715,0.015679836
17716,0.9631127
17718,0.0115031
17719,0.96758497
17723,0.017802954
17724,0.97108537
17725,0.119393885
17728,0.024929702
17729,0.973462
17730,0.8590438
17731,0.96591294
17733,0.93705463
17737,0.95396644
17740,0.047486424
17741,0.9651599
17747,0.23115909
17749,0.98891014
17750,0.98988414
17751,0.95934016
17752,0.25251782
17753,0.0144510865
17755,0.04771489
17756,0.014842153
17758,0.013901949
17761,0.9641025
17766,0.060124457
17767,0.056661546
17768,0.013840377
17771,0.97038245
17776,0.9578905
17777,0.9658357
17778,0.9671617
17782,0.9620468
17783,0.029800951
17785,0.017327547
17786,0.0068973303
17787,0.9542901
17788,0.9707938
17789,0.97275245
17790,0.010437071
17791,0.95560175
17793,0.971325
17794,0.96813846
17795,0.009088039
17796,0.0075041056
17797,0.022843182
17799,0.0063874125
17800,0.006154835
17802,0.049913824
17803,0.007953405
17804,0.72210467
17805,0.963307
17806,0.104680896
17816,0.017527103
17817,0.0060497522
17818,0.036838293
17819,0.9593734
17821,0.045864105
17822,0.9615364
17827,0.33108574
17831,0.13813323
17832,0.011599302
17835,0.9671826
17836,0.9633448
17839,0.9674692
17840,0.9650971
17843,0.009427726
17844,0.019937456
17845,0.036221027
17846,0.013426006
17850,0.062165797
17851,0.97467273
17852,0.98800737
17854,0.9602459
17857,0.0111095905
17858,0.01284188
17860,0.9568319
17861,0.043430686
17862,0.9566889
17869,0.05376202
17870,0.7836275
17871,0.9549991
17872,0.88294226
17874,0.02274561
17875,0.98684573
17876,0.9566936
17878,0.98742384
17880,0.9526946
17881,0.9867026
17882,0.0114709735
17883,0.94061327
17884,0.016652286
17889,0.21313536
17893,0.009960115
17895,0.95855963
17896,0.9505969
17898,0.9577043
17899,0.009850264
17901,0.027811944
17902,0.96897966
17903,0.4461456
17904,0.011414111
17905,0.98905855
17907,0.96619844
17909,0.020961225
17912,0.9775228
17913,0.96814924
17914,0.018221974
17915,0.92430145
17916,0.98508596
17919,0.9644724
17921,0.05859208
17925,0.010083735
17926,0.94861335
17928,0.9692162
17929,0.95691794
17930,0.027130187
17934,0.83268595
17935,0.9860382
17936,0.9893843
17938,0.005237043
17939,0.9605376
17940,0.95324904
17942,0.9611285
17943,0.9082989
17945,0.97181004
17948,0.0058909655
17950,0.010478735
17951,0.9307244
17952,0.0108780265
17953,0.96748185
17955,0.029919744
17956,0.015732348
17957,0.97081137
17959,0.966746
17963,0.0072544217
17965,0.98049146
17966,0.9779007
17967,0.98398036
17969,0.9795853
17970,0.96832085
17971,0.01132381
17973,0.035667717
17975,0.6382954
17976,0.98884565
17977,0.9702116
17979,0.045229733
17981,0.0069559216
17982,0.90478754
17984,0.9690393
17986,0.013408005
17992,0.3083865
17993,0.9455958
17994,0.04702121
17997,0.026159465
17998,0.2211482
17999,0.95562327
18000,0.009337485
18002,0.0055153966
18005,0.06331992
18006,0.86890644
18007,0.9506496
18009,0.035556257
18012,0.013031065
18013,0.01259464
18015,0.0064373016
18016,0.14362252
18019,0.011731625
18020,0.18607396
18021,0.039723337
18022,0.98582786
18024,0.92766064
18025,0.22077131
18026,0.6933949
18027,0.9883044
18028,0.08653617
18029,0.014898181
18031,0.004697442
18033,0.15041745
18036,0.013006687
18037,0.019714355
18041,0.01059711
18042,0.9589329
18043,0.94973165
18046,0.004014075
18047,0.9658462
18050,0.9491397
18051,0.98417616
18053,0.87819016
18054,0.024953604
18055,0.005127251
18056,0.047147572
18057,0.98819417
18058,0.008188605
18059,0.003992617
18060,0.022077084
18061,0.009044707
18062,0.01788199
18063,0.006009698
18065,0.0039258003
18066,0.01898998
18067,0.96066743
18068,0.0032631755
18069,0.022028208
18070,0.005204141
18072,0.0034881234
18073,0.99234927
18074,0.38265157
18075,0.010578871
18076,0.0035234094
18077,0.004334986
18078,0.937702
18079,0.003959894
18080,0.9761606
18081,0.0039018393
18082,0.008022606
18083,0.20115101
18087,0.02127999
18088,0.9613718
18090,0.012425721
18091,0.006631911
18092,0.0063934326
18093,0.3815652
18094,0.0043725967
18098,0.025301754
18100,0.9618437
18101,0.006799996
18102,0.9646649
18106,0.95730627
18107,0.87603474
18108,0.022731721
18109,0.0043631196
18110,0.02386707
18111,0.7623353
18113,0.9824412
18116,0.005770445
18118,0.007127166
18119,0.9661005
18121,0.023403108
18122,0.9609495
18123,0.9580823
18124,0.0036967993
18125,0.9678731
18126,0.028877914
18129,0.8709259
18130,0.9447681
18131,0.010288119
18132,0.029577136
18133,0.011000335
18134,0.9676963
18135,0.14983487
18136,0.95658475
18137,0.0052244663
18138,0.0091100335
18139,0.006808579
18140,0.9178676
18142,0.009582877
18143,0.022574604
18146,0.96146005
18147,0.012353063
18151,0.013449788
18152,0.9638517
18153,0.96204615
18154,0.011099219
18155,0.003503263
18157,0.0061575174
18159,0.96441454
18162,0.9634571
18163,0.007241726
18164,0.9435275
18167,0.0042241216
18169,0.015126944
18170,0.9815033
18171,0.83010733
18172,0.9615354
18173,0.005905211
18175,0.9512633
18177,0.9572164
18178,0.0058353543
18179,0.0067480206
18180,0.015048325
18181,0.0038363934
18182,0.022270203
18188,0.0030093193
18190,0.153472
18191,0.9687144
18192,0.96885437
18194,0.021378994
18195,0.008367598
18198,0.027514875
18200,0.0068290234
18202,0.007548392
18203,0.97104496
18204,0.97014534
18206,0.005430937
18207,0.027346551
18208,0.0094028115
18209,0.9466358
18210,0.05822295
18211,0.007263422
18212,0.026699781
18213,0.9717669
18214,0.006504059
18215,0.010451555
18217,0.008650422
18220,0.07439381
18221,0.63614553
18222,0.05235517
18223,0.9626649
18225,0.9689362
18226,0.9754751
18227,0.8445573
18229,0.011546195
18231,0.9386426
18233,0.79764175
18234,0.0075942874
18235,0.9573674
18236,0.04504949
18238,0.96065676
18240,0.0063485503
18241,0.0940398
18244,0.03374976
18245,0.9598834
18246,0.017344594
18248,0.9621435
18249,0.9546345
18250,0.022423446
18251,0.97072124
18252,0.020106018
18253,0.0038294196
18254,0.13329625
18255,0.95853305
18262,0.049230933
18263,0.096408546
18264,0.9510527
18265,0.031339705
18266,0.961639
18268,0.9415292
18270,0.9898754
18273,0.014702737
18275,0.9626386
18276,0.007124305
18277,0.9899108
18279,0.04556352
18280,0.09524244
18281,0.6571815
18282,0.36674315
18283,0.96778023
18284,0.9619888
18285,0.23254842
18286,0.009284854
18288,0.9461345
18289,0.012467921
18290,0.11245757
18291,0.9326323
18294,0.64360356
18295,0.866495
18296,0.01309973
18297,0.9519759
18298,0.06891781
18301,0.9660399
18302,0.014425516
18303,0.014679253
18304,0.94814086
18305,0.015117824
18307,0.033820093
18308,0.0073911548
18313,0.9691808
18314,0.9503395
18315,0.86395425
18316,0.029427111
18317,0.9702723
18318,0.019964814
18319,0.029003143
18320,0.9699349
18324,0.9601212
18325,0.008841336
18328,0.025489151
18331,0.041832805
18333,0.96288013
18334,0.9568147
18335,0.024508417
18337,0.95945466
18338,0.051136494
18339,0.021038353
18340,0.050364852
18341,0.9110571
18343,0.010322213
18345,0.05371976
18347,0.44896013
18348,0.01322031
18349,0.007368684
18350,0.9886375
18351,0.32145232
18353,0.052099884
18355,0.25677186
18356,0.081032455
18357,0.011611521
18358,0.01767999
18359,0.122175455
18360,0.09502715
18362,0.963583
18363,0.046117663
18364,0.96986216
18365,0.9759387
18369,0.9740255
18371,0.06303388
18372,0.97068655
18373,0.016818106
18374,0.021864653
18376,0.9628278
18377,0.9601219
18380,0.010922551
18381,0.10716909
18382,0.9828487
18385,0.016320884
18386,0.33000726
18387,0.006821871
18388,0.039506555
18391,0.96186924
18392,0.05720365
18393,0.040051937
18394,0.9559412
18395,0.0072977543
18396,0.83297473
18398,0.047659636
18399,0.04410541
18400,0.962327
18401,0.012007892
18402,0.04932469
18403,0.9640255
18404,0.24720073
18405,0.043141067
18406,0.79687047
18407,0.0040359497
18408,0.010547876
18409,0.5881326
18410,0.9562016
18411,0.036842346
18412,0.89683247
18414,0.991745
18416,0.023205698
18418,0.952145
18419,0.035837054
18420,0.239703
18421,0.036860585
18422,0.016243458
18423,0.0077235103
18425,0.9873304
18426,0.95176035
18428,0.9650959
18429,0.010833025
18430,0.9722122
18432,0.013412893
18434,0.29239017
18435,0.96204376
18436,0.95019156
18438,0.06693995
18439,0.96456283
18440,0.2312175
18442,0.9584026
18443,0.025875151
18444,0.8070509
18446,0.9552556
18447,0.005284488
18449,0.9373093
18451,0.01041013
18454,0.8183959
18457,0.9694853
18458,0.013850331
18459,0.96666723
18460,0.02060014
18461,0.011288762
18463,0.9070024
18464,0.021168768
18467,0.019978344
18468,0.009584904
18469,0.0056738257
18470,0.9877787
18471,0.9562863
18472,0.11139351
18473,0.0037910938
18474,0.023350239
18475,0.010418534
18476,0.9537459
18477,0.0061683655
18480,0.009801507
18481,0.96629226
18482,0.9633487
18484,0.0051757097
18486,0.9319312
18487,0.005637169
18488,0.76382625
18489,0.94470996
18491,0.3756765
18492,0.031449378
18493,0.964208
18496,0.017209888
18497,0.4811235
18498,0.9622897
18506,0.013136864
18508,0.008277237
18510,0.94497764
18511,0.8068406
18512,0.18414146
18514,0.9865187
18515,0.00881964
18516,0.0053820014
18518,0.9485613
18519,0.9751539
18521,0.037894428
18523,0.16031647
18524,0.016971588
18525,0.9587605
18526,0.9521505
18528,0.01335299
18530,0.9384899
18531,0.9541622
18532,0.01184243
18534,0.022025585
18535,0.019288957
18536,0.08489382
18539,0.015261173
18541,0.011925638
18542,0.989175
18543,0.00915885
18544,0.96086675
18545,0.084569156
18546,0.95645773
18547,0.95007485
18549,0.036531746
18550,0.012468755
18551,0.9666838
18552,0.005609095
18554,0.8643376
18555,0.017701507
18557,0.95963013
18558,0.9502321
18559,0.9634625
18560,0.041085422
18562,0.01460588
18563,0.043049634
18567,0.019496083
18568,0.96118945
18569,0.008784652
18570,0.960713
18571,0.021534383
18572,0.61260664
18573,0.09961671
18575,0.017436564
18577,0.01417309
18580,0.93733853
18582,0.95378685
18583,0.07380247
18584,0.9638023
18585,0.9670737
18586,0.9343633
18587,0.0068740845
18588,0.6351982
18590,0.042202055
18591,0.02979511
18592,0.964766
18594,0.0048746467
18595,0.005613208
18596,0.0065686107
18597,0.95528924
18599,0.0077343583
18600,0.007907212
18602,0.95412755
18603,0.006288886
18605,0.014455497
18609,0.97136915
18610,0.9639353
18612,0.0052462816
18613,0.9727318
18614,0.24699342
18615,0.0060091615
18616,0.95404065
18617,0.004200995
18619,0.0034745336
18620,0.9738581
18621,0.16490173
18622,0.95356023
18623,0.9476523
18624,0.9832276
18626,0.0041042566
18629,0.013592124
18631,0.029244244
18632,0.0072505474
18633,0.010376036
18635,0.9623175
18636,0.008017004
18637,0.96974874
18639,0.93734825
18641,0.95861816
18642,0.023325324
18644,0.011576951
18645,0.9286264
18646,0.9396354
18647,0.025470018
18649,0.9612149
18651,0.0037407875
18652,0.9832901
18655,0.9683439
18657,0.011244476
18660,0.90737885
18661,0.96238595
18662,0.97732383
18664,0.004125178
18665,0.005132675
18666,0.13151103
18668,0.9633315
18669,0.93769485
18670,0.010806084
18671,0.02620387
18672,0.9674732
18673,0.006240189
18676,0.029590487
18677,0.021161139
18680,0.0064511895
18681,0.93577814
18682,0.009831905
18683,0.007177651
18685,0.95501137
18686,0.14359182
18688,0.78356826
18689,0.97941196
18691,0.0046572685
18692,0.031100154
18693,0.2577055
18694,0.94993424
18695,0.020189524
18696,0.006317973
18697,0.00428015
18700,0.97543
18702,0.041012824
18703,0.15438324
18704,0.96946603
18705,0.030695438
18706,0.96227694
18709,0.9491115
18711,0.5907779
18712,0.017214358
18713,0.0056326985
18714,0.005087495
18716,0.98721856
18717,0.022554398
18718,0.07306808
18719,0.0074753165
18721,0.47889405
18724,0.03155285
18725,0.9685086
18726,0.10456252
18727,0.08569795
18728,0.26449835
18730,0.016831756
18731,0.057686865
18732,0.005300522
18733,0.008999407
18735,0.22069651
18737,0.46333897
18738,0.9796428
18739,0.24003309
18740,0.012786388
18741,0.9613491
18742,0.9144306
18743,0.053046763
18744,0.9780355
18746,0.9843274
18748,0.039608896
18749,0.009148061
18750,0.024403393
18751,0.97402555
18753,0.00554651
18755,0.008049607
18756,0.95310324
18757,0.5391227
18758,0.09179413
18759,0.9646726
18760,0.9596813
18761,0.032152176
18763,0.13948846
18764,0.0056655407
18765,0.012678206
18767,0.9554601
18768,0.96732837
18771,0.038555503
18773,0.9630799
18776,0.957565
18777,0.008049488
18778,0.96213317
18779,0.006185174
18780,0.00901413
18781,0.012818873
18782,0.9805438
18784,0.9625695
18785,0.9732632
18786,0.026956618
18787,0.9772622
18788,0.013178647
18789,0.015611291
18791,0.010237515
18792,0.007207155
18793,0.9843733
18794,0.050744057
18795,0.010534883
18796,0.98853695
18797,0.020265102
18798,0.0106752515
18799,0.0036609173
18800,0.62232625
18802,0.07825446
18803,0.006009817
18804,0.0073229074
18805,0.9520712
18806,0.012688279
18807,0.062705755
18808,0.0167076
18811,0.030317843
18812,0.942016
18813,0.007221639
18814,0.0041941404
18815,0.008046806
18817,0.005633652
18820,0.004273057
18821,0.95579803
18823,0.96502745
18824,0.04907024
18825,0.90822124
18826,0.04048884
18827,0.015639007
18828,0.1665796
18830,0.0129801035
18832,0.016338646
18834,0.0070165396
18835,0.017914593
18837,0.011153281
18838,0.005970001
18841,0.0032761693
18842,0.018430233
18844,0.96230733
18845,0.9359618
18846,0.0095357895
18850,0.009718537
18851,0.9779564
18852,0.11154556
18855,0.010302603
18856,0.96803457
18858,0.013809085
18860,0.0071631074
18861,0.010966539
18863,0.9273647
18865,0.97335297
18866,0.96748435
18867,0.9744767
18868,0.5687294
18869,0.91744155
18870,0.011504412
18872,0.030042768
18873,0.45643175
18874,0.011722386
18875,0.012423158
18876,0.9876047
18877,0.008128107
18878,0.025675535
18881,0.0913412
18883,0.95391583
18884,0.95473504
18885,0.028116882
18886,0.007316649
18887,0.012010276
18888,0.020356238
18889,0.682791
18890,0.9546003
18893,0.044564307
18894,0.01376152
18895,0.007959187
18896,0.97623634
18897,0.036738753
18899,0.9584051
18900,0.5577461
18901,0.97127825
18906,0.057905316
18907,0.9615672
18908,0.97799027
18909,0.9490678
18910,0.008802354
18911,0.0046650767
18912,0.02044779
18913,0.0045973063
18914,0.011842191
18915,0.16113567
18916,0.045993388
18917,0.0050860643
18918,0.9630057
18919,0.0048599243
18920,0.023292005
18921,0.9575943
18922,0.04534042
18923,0.0056892633
18924,0.017728984
18925,0.013763189
18927,0.0038152337
18928,0.95424485
18930,0.0036190152
18931,0.96767294
18932,0.033619046
18935,0.95513797
18936,0.95846117
18938,0.8008479
18939,0.9693985
18941,0.0074670315
18942,0.008930802
18944,0.009844542
18945,0.940797
18946,0.9148431
18947,0.98538697
18949,0.9602266
18950,0.008968234
18953,0.019280255
18955,0.9626554
18957,0.9588614
18960,0.021784842
18961,0.9743935
18962,0.9620449
18963,0.05098903
18965,0.016940951
18966,0.019229114
18967,0.0054383874
18968,0.005978167
18969,0.013890326
18971,0.017025411
18972,0.008536518
18973,0.025112212
18975,0.0068611503
18977,0.9630352
18978,0.009209275
18979,0.97620964
18980,0.9800595
18982,0.015732229
18984,0.0962891
18985,0.9689738
18987,0.9738924
18988,0.049410105
18989,0.95917445
18990,0.012889862
18991,0.9630721
18992,0.991785
18995,0.017361164
18996,0.008723974
18997,0.012221158
18999,0.044399202
19000,0.24212319
19002,0.021850407
19003,0.18941611
19004,0.9900179
19005,0.9659808
19007,0.9416772
19008,0.9588246
19009,0.43093067
19011,0.013930559
19012,0.97484636
19013,0.9543921
19015,0.010086179
19016,0.008477569
19017,0.009716988
19018,0.0034281015
19019,0.7788961
19020,0.029459238
19022,0.02172184
19023,0.011256218
19024,0.00715065
19025,0.0055473447
19026,0.5057955
19028,0.012169778
19029,0.003160715
19030,0.0034704804
19032,0.9849396
19035,0.006599307
19036,0.0031567812
19037,0.007756293
19038,0.9633713
19039,0.9490533
19041,0.16536951
19042,0.945771
19043,0.007901788
19045,0.9513656
19046,0.038353264
19047,0.045184076
19048,0.018773675
19049,0.97685975
19052,0.8819763
19054,0.003989339
19056,0.96810013
19057,0.017561972
19058,0.98271674
19059,0.96487296
19060,0.017656088
19061,0.0057023168
19063,0.9475104
19064,0.9680508
19065,0.009476125
19066,0.008018434
19071,0.00785476
19073,0.9677439
19074,0.0046983957
19075,0.008190095
19076,0.9722158
19080,0.95865285
19081,0.010045171
19083,0.984057
19086,0.9729693
19087,0.015716553
19088,0.22323042
19089,0.008686364
19090,0.010542572
19091,0.0041539073
19092,0.97962224
19094,0.010958612
19096,0.9710461
19097,0.013153732
19098,0.021677256
19102,0.9857461
19105,0.0044992566
19106,0.01247561
19108,0.9730813
19110,0.076949835
19112,0.015221775
19113,0.044920444
19114,0.08516997
19115,0.013268709
19116,0.009089172
19117,0.938626
19118,0.95661783
19120,0.9807231
19121,0.047005534
19122,0.060369015
19123,0.009652734
19124,0.017625034
19126,0.02352339
19127,0.021784723
19128,0.022594392
19129,0.02144897
19130,0.007582307
19131,0.9847475
19132,0.0045832396
19135,0.0068718195
19137,0.015416384
19138,0.9868973
19139,0.017020524
19140,0.005143523
19141,0.03997928
19143,0.98831457
19146,0.004772663
19148,0.039140522
19149,0.012754202
19150,0.985237
19152,0.95509565
19153,0.017266631
19154,0.00903219
19155,0.9661297
19156,0.9677602
19157,0.016031265
19158,0.97185576
19161,0.0052769184
19162,0.91021144
19163,0.033714533
19164,0.9574367
19165,0.0056129694
19169,0.97495717
19170,0.027793288
19171,0.013866365
19172,0.9638385
19176,0.007712722
19177,0.012594283
19178,0.9704133
19179,0.95508564
19180,0.01779753
19181,0.06868166
19183,0.003809929
19184,0.023580432
19185,0.9273614
19186,0.9578273
19188,0.0071728826
19189,0.0219298
19190,0.011867702
19192,0.96632135
19193,0.005431533
19194,0.95361245
19195,0.01247561
19196,0.05979812
19197,0.97627467
19198,0.009509206
19200,0.013452768
19203,0.95349747
19205,0.9727364
19206,0.60549986
19207,0.0104522705
19208,0.4771654
19209,0.013190389
19210,0.9600615
19211,0.021190703
19212,0.0094204545
19214,0.96769905
19215,0.96217084
19216,0.9561864
19218,0.17854661
19222,0.006595671
19223,0.0117805
19225,0.013037801
19226,0.008661985
19227,0.031894922
19229,0.01742351
19230,0.010771036
19233,0.0051677227
19234,0.9802197
19235,0.016001463
19237,0.0044515133
19239,0.9705193
19240,0.05181551
19241,0.0063260794
19242,0.0073803067
19244,0.97610235
19250,0.022899866
19251,0.9600657
19252,0.011079371
19255,0.021198273
19256,0.9890555
19257,0.06362563
19261,0.97029376
19262,0.8983422
19263,0.030994952
19264,0.9517709
19266,0.12908709
19267,0.071412265
19268,0.009875298
19269,0.015810668
19270,0.017860591
19271,0.96258754
19273,0.08706921
19275,0.03215307
19276,0.9627463
19277,0.013219416
19280,0.96167547
19282,0.96083426
19284,0.9825474
19286,0.0070635676
19287,0.03613144
19288,0.91736007
19289,0.9820195
19291,0.02610451
19293,0.008729577
19294,0.91321677
19295,0.95567197
19297,0.9660931
19298,0.8956386
19299,0.0058484674
19301,0.018877625
19302,0.007183075
19305,0.056129336
19307,0.9576399
19308,0.011449635
19309,0.96290576
19310,0.044404387
19312,0.0067186356
19313,0.966732
19315,0.9837207
19316,0.9459329
19317,0.006504953
19319,0.907066
19320,0.019963443
19321,0.013354063
19322,0.9559358
19323,0.014810026
19324,0.96572953
19325,0.99178463
19326,0.004726112
19328,0.016721785
19329,0.9691744
19333,0.489828
19334,0.0271039
19337,0.02939862
19338,0.01524812
19342,0.05138874
19344,0.021403313
19345,0.6136501
19346,0.0132139325
19347,0.023695886
19349,0.93347645
19350,0.028895915
19351,0.0140090585
19352,0.96627945
19353,0.04988867
19355,0.012119472
19356,0.9719776
19357,0.6231711
19358,0.005807221
19362,0.9294842
19363,0.036525965
19365,0.036571443
19367,0.06069523
19368,0.011912942
19369,0.9902899
19370,0.98045075
19372,0.03365743
19373,0.022521377
19375,0.04841566
19377,0.006441653
19379,0.007938385
19381,0.96503574
19383,0.008992374
19384,0.0779565
19386,0.0039222836
19387,0.006911695
19388,0.78584427
19392,0.9668217
19393,0.95901096
19394,0.96287614
19395,0.014759004
19396,0.9585099
19397,0.19113177
19398,0.032411397
19399,0.015385568
19400,0.00658983
19401,0.009165645
19403,0.010028899
19404,0.96046895
19405,0.071614504
19406,0.96182704
19407,0.96551216
19411,0.007964075
19412,0.07063782
19414,0.007708013
19415,0.108340025
19416,0.99059844
19417,0.006847501
19418,0.007341802
19419,0.030742228
19420,0.014097333
19421,0.6541091
19422,0.9640513
19423,0.015711367
19424,0.08995801
19426,0.0060702562
19428,0.035630345
19431,0.007154882
19432,0.976852
19433,0.9772428
19434,0.004676163
19437,0.012974799
19440,0.951784
19442,0.9669649
19444,0.033216774
19447,0.97110325
19448,0.005067289
19450,0.0070177317
19451,0.004375994
19453,0.9670118
19454,0.9734442
19455,0.011125445
19456,0.97398794
19458,0.96652496
19459,0.008461714
19460,0.03218478
19461,0.95483375
19462,0.9881729
19463,0.98927456
19464,0.9682518
19465,0.82557404
19467,0.16060734
19468,0.039019227
19470,0.007144749
19471,0.042627156
19472,0.005731702
19473,0.037432075
19474,0.004093528
19475,0.0034999847
19476,0.011571348
19477,0.017071128
19478,0.0074777007
19479,0.9790964
19480,0.08546382
19481,0.0076639056
19483,0.94357735
19484,0.9715342
19485,0.011403978
19487,0.01468873
19489,0.009814262
19490,0.0046470165
19493,0.011095226
19494,0.96885824
19495,0.0032713413
19496,0.030527174
19497,0.012009203
19498,0.034964442
19499,0.948638
19500,0.0032023787
19501,0.9337436
19502,0.009201407
19503,0.0038625598
19504,0.9699527
19505,0.96204066
19508,0.8856607
19511,0.006150186
19512,0.9749534
19513,0.009879708
19516,0.01068449
19517,0.07596171
19518,0.9787289
19519,0.84334177
19520,0.009341717
19521,0.0152359605
19524,0.97233427
19525,0.96798563
19526,0.018965185
19527,0.9682003
19528,0.021229446
19529,0.8990384
19531,0.96553147
19532,0.018327415
19533,0.014569163
19534,0.060657263
19535,0.016554654
19536,0.98295254
19537,0.014649868
19538,0.025876284
19539,0.0040932894
19542,0.004452586
19543,0.026453614
19545,0.98336524
19547,0.9568103
19551,0.07388717
19552,0.9851346
19553,0.9660749
19554,0.98557913
19556,0.004517436
19558,0.009319246
19561,0.9703289
19562,0.963834
19564,0.9483182
19565,0.01164335
19566,0.010186493
19567,0.9537983
19572,0.9812135
19576,0.00916189
19578,0.057775676
19579,0.9820812
19581,0.020041406
19582,0.8411793
19583,0.9411111
19585,0.960273
19586,0.9699765
19587,0.9607743
19588,0.9709427
19589,0.23547661
19590,0.9810704
19592,0.005176425
19593,0.009913385
19594,0.017737508
19595,0.007281661
19596,0.0069209933
19597,0.033541203
19599,0.028994024
19600,0.9737368
19607,0.9735484
19610,0.0887934
19611,0.010966659
19612,0.0045230985
19615,0.018562675
19616,0.01703757
19617,0.048693657
19618,0.0048403144
19619,0.020805001
19620,0.9673147
19622,0.96412086
19623,0.010056138
19627,0.97215426
19628,0.9598805
19629,0.5222266
19630,0.008722901
19632,0.0045437813
19633,0.50800157
19636,0.96786195
19639,0.9535583
19640,0.023431838
19642,0.97232854
19644,0.023721457
19645,0.004984796
19648,0.771124
19649,0.01735884
19650,0.95657206
19653,0.007335365
19654,0.0095973015
19655,0.9543726
19656,0.9652461
19657,0.041152477
19658,0.59039134
19659,0.048237085
19660,0.016169071
19664,0.34618038
19666,0.0064148307
19667,0.9670784
19668,0.009361148
19669,0.9891827
19670,0.006080389
19672,0.026127875
19673,0.081721246
19674,0.011987209
19675,0.95683366
19677,0.98308724
19679,0.0061128736
19681,0.009742141
19682,0.012848496
19683,0.97377187
19684,0.98103034
19685,0.007961273
19692,0.938276
19693,0.006520033
19694,0.987286
19696,0.015511751
19697,0.96222746
19698,0.11260033
19699,0.967585
19700,0.0050706863
19701,0.964867
19703,0.004751146
19705,0.9843395
19706,0.0052264333
19707,0.8887063
19708,0.124987245
19710,0.006222844
19711,0.005204499
19712,0.97589475
19714,0.12291348
19715,0.02233547
19718,0.9689202
19720,0.97934324
19721,0.2721486
19722,0.9681802
19724,0.0077147484
19726,0.009677589
19728,0.95671093
19730,0.59685874
19731,0.95635414
19732,0.005712807
19733,0.050935447
19734,0.25384223
19735,0.9828809
19737,0.01258266
19738,0.9714426
19739,0.976804
19740,0.36296982
19741,0.9562134
19742,0.9409351
19746,0.9895447
19747,0.95868325
19748,0.035333157
19750,0.9482735
19751,0.021743417
19752,0.005176425
19753,0.44341236
19755,0.89840853
19757,0.0076091886
19758,0.9739288
19759,0.96781915
19760,0.97895986
19761,0.49998355
19762,0.01978147
19763,0.6678354
19764,0.0061011314
19765,0.057944477
19766,0.079511344
19767,0.9872978
19773,0.12942094
19776,0.13382524
19777,0.96023464
19778,0.9637662
19779,0.0103574395
19780,0.9701338
19782,0.9849591
19783,0.010309935
19785,0.024647713
19787,0.95972234
19788,0.9866662
19789,0.9672794
19790,0.9790101
19791,0.004183352
19793,0.9588473
19794,0.052653015
19795,0.0120969415
19796,0.0055660605
19797,0.96369994
19798,0.9547463
19799,0.9707196
19800,0.9749451
19801,0.0049512982
19803,0.023657262
19804,0.98778623
19805,0.96931535
19806,0.964568
19808,0.0033938885
19810,0.9759529
19811,0.5956036
19812,0.97837806
19813,0.0054081082
19814,0.007634461
19816,0.99003285
19818,0.013547242
19822,0.97204447
19823,0.00997299
19824,0.004566014
19825,0.9729064
19826,0.009133458
19828,0.89745724
19829,0.9767136
19832,0.96092045
19833,0.96220684
19834,0.013136387
19835,0.048510075
19837,0.9660054
19838,0.009880304
19839,0.92784965
19840,0.015648186
19841,0.06752008
19845,0.9619629
19846,0.0037497878
19849,0.9645068
19851,0.9645845
19852,0.0047418475
19853,0.9810603
19855,0.26100713
19856,0.0061193705
19859,0.005870223
19863,0.9803424
19864,0.007815301
19865,0.0048432946
19868,0.09707707
19869,0.009272814
19870,0.9661931
19871,0.9680264
19872,0.9758192
19874,0.022969842
19876,0.97667056
19878,0.9637642
19879,0.032050252
19880,0.11961514
19883,0.0066030025
19884,0.007879972
19885,0.98793393
